id1	id2	selfpairs
Q0275	YDR231C	0
YBL045C	YNL305C	0
YKL016C	YER154W	0
YLR067C	YHR051W	0
Q0250	YGR112W	0
Q0140	YJR045C	0
YPR191W	YDR375C	0
YGL064C	YDR377W	0
Q0085	YNL026W	0
YKR016W	Q0065	0
Q0250	YNL026W	0
YML129C	YOL027C	0
YIL051C	YDL160C	0
YGR033C	Q0275	0
YGR112W	YGR037C	0
YML030W	YGR033C	0
YBL030C	YBR009C	0
YHR051W	YLR395C	0
YER154W	YPR191W	0
YKL016C	YOR090C	0
YNL052W	Q0140	0
YNR018W	Q0275	0
Q0250	YOR090C	0
Q0275	YDR529C	0
YEL024W	YDR119W-A	0
YGL187C	YKR016W	0
YJR121W	YJL166W	0
Q0050	YHR051W	0
Q0085	Q0120	0
YGL187C	YKL016C	0
YNR018W	Q0250	0
YMR244C-A	YPR191W	0
YGL122C	YKL155C	0
Q0045	YDR119W-A	0
YPR191W	YPL215W	0
Q0045	YNR018W	0
YOL027C	YBL045C	0
YEL024W	YJL166W	0
YDL160C	YJR045C	0
YDL107W	Q0120	0
YJR045C	YDL160C	0
YJR121W	YGL187C	0
YJR045C	YKR016W	0
YBL030C	YKL016C	0
YPR042C	YGL122C	0
YLR203C	YML081C-A	0
Q0105	YHR051W	0
YBR024W	Q0250	0
YGL191W	YPR042C	0
YLR203C	YGL191W	0
Q0085	YGR132C	0
YBR039W	YDR231C	0
YPR125W	YNL030W	0
YJR045C	YNL026W	0
YDR377W	YGL191W	0
YBL030C	YNR018W	0
YML030W	YJL166W	0
YML030W	Q0080	0
YPR191W	YDR231C	0
YPR042C	Q0105	0
YJR045C	YBL030C	0
YKR016W	YDR231C	0
Q0105	YDR231C	0
YHL004W	YEL024W	0
Q0105	Q0110	0
YDR231C	YDL160C	0
YPR191W	YBR185C	0
YBR009C	YOR065W	0
YBR120C	YJL062W-A	0
YML030W	YKR016W	0
YBL045C	YHL004W	0
YGR112W	YIL051C	0
YLR395C	YPR042C	0
YDL160C	YPR191W	0
YBL030C	YGR112W	0
YKR016W	YDL107W	0
Q0250	YEL024W	0
YGR037C	YEL024W	0
YKR016W	YLR295C	0
YJL062W-A	Q0065	0
YNR017W	Q0085	0
YBL045C	YDR529C	0
YJR045C	YML030W	0
YNL305C	YKR016W	0
Q0130	YOL027C	0
YBL030C	Q0115	0
YGR222W	YEL024W	0
YEL024W	Q0130	0
YGR112W	YNL305C	0
YER154W	YDL160C	0
YGL122C	YJR045C	0
YKR016W	YML030W	0
YOR090C	YPL271W	0
YBR037C	YJL062W-A	0
YBL099W	YNL026W	0
YIR021W	Q0055	0
YDR377W	YLR067C	0
YPR042C	YPL215W	0
YDL160C	YKL155C	0
YDL160C	YNR019W	0
YDR377W	Q0085	0
YNL305C	YJL166W	0
YGR132C	Q0045	0
YGL122C	Q0140	0
YBL030C	YPL078C	0
YDR529C	Q0080	0
YLR320W	YLR203C	0
Q0050	YKR016W	0
YDL160C	YGL187C	0
YPL078C	YNL155W	0
YGL187C	YDR377W	0
Q0045	YJR045C	0
YER154W	Q0250	0
