id1	id2	tag	tag_counts	selfpairs
YML081C-A	YPR125W	YML081C-A_YPR125W	1	0
Q0120	YGR062C	Q0120_YGR062C	1	0
Q0250	YBR120C	Q0250_YBR120C	1	0
YGL122C	YLR295C	YGL122C_YLR295C	1	0
YMR244C-A	YPL271W	YMR244C-A_YPL271W	1	0
YDR231C	YNL026W	YDR231C_YNL026W	1	0
YBR185C	YDL160C	YBR185C_YDL160C	1	0
Q0085	YGL187C	Q0085_YGL187C	1	0
YBL030C	YPL215W	YBL030C_YPL215W	1	0
YKL155C	YNR018W	YKL155C_YNR018W	1	0
YML129C	YNL026W	YML129C_YNL026W	1	0
Q0250	YDR377W	Q0250_YDR377W	1	0
Q0045	YPL215W	Q0045_YPL215W	1	0
YDL004W	YDR529C	YDL004W_YDR529C	1	0
YGR033C	YJL062W-A	YGR033C_YJL062W-A	1	0
YBL030C	YLR320W	YBL030C_YLR320W	1	0
YHR051W	YML030W	YHR051W_YML030W	1	0
YGL122C	YGL191W	YGL122C_YGL191W	1	0
YGL187C	YPL172C	YGL187C_YPL172C	1	0
Q0275	YNL030W	Q0275_YNL030W	1	0
YDL004W	YMR256C	YDL004W_YMR256C	1	0
YGR033C	YGR112W	YGR033C_YGR112W	1	0
YGR132C	YHL004W	YGR132C_YHL004W	1	0
YLR320W	YNL155W	YLR320W_YNL155W	1	0
YNL026W	YNR019W	YNL026W_YNR019W	1	0
Q0158	YBR009C	Q0158_YBR009C	1	0
YDL160C	YNL030W	YDL160C_YNL030W	1	0
Q0140	YDL156W	Q0140_YDL156W	1	0
YHR076W	YNR018W	YHR076W_YNR018W	1	0
YHL038C	YKL016C	YHL038C_YKL016C	1	0
Q0085	YMR244C-A	Q0085_YMR244C-A	1	0
YLR320W	YPR042C	YLR320W_YPR042C	1	0
YKR016W	YPR191W	YKR016W_YPR191W	1	0
Q0045	YLR203C	Q0045_YLR203C	1	0
YDL160C	YKL016C	YDL160C_YKL016C	1	0
YKL016C	YOR065W	YKL016C_YOR065W	1	0
Q0085	YOR090C	Q0085_YOR090C	1	0
YGR112W	YIL157C	YGR112W_YIL157C	1	0
YML081C-A	YNR018W	YML081C-A_YNR018W	1	0
Q0105	YGR033C	Q0105_YGR033C	1	0
YGR132C	YNR018W	YGR132C_YNR018W	1	0
YGL122C	YNL026W	YGL122C_YNL026W	1	0
YBR120C	YEL024W	YBR120C_YEL024W	1	0
YDL160C	YDR377W	YDL160C_YDR377W	1	0
YML129C	YPR191W	YML129C_YPR191W	1	0
Q0105	YNR018W	Q0105_YNR018W	1	0
YBL030C	YPR042C	YBL030C_YPR042C	1	0
Q0085	YMR244C-A	Q0085_YMR244C-A	1	0
YDR529C	YGR132C	YDR529C_YGR132C	1	0
YML081C-A	YNR017W	YML081C-A_YNR017W	1	0
YDL107W	YGR174C	YDL107W_YGR174C	1	0
YGL064C	YML129C	YGL064C_YML129C	1	0
YBL045C	YGL122C	YBL045C_YGL122C	1	0
YDL160C	YGR174C	YDL160C_YGR174C	1	0
Q0085	YPR042C	Q0085_YPR042C	1	0
YKR016W	YNL155W	YKR016W_YNL155W	1	0
Q0140	YJR045C	Q0140_YJR045C	1	0
YDR377W	YNL052W	YDR377W_YNL052W	1	0
Q0045	YML030W	Q0045_YML030W	1	0
Q0250	YBL045C	Q0250_YBL045C	1	0
Q0055	YJR045C	Q0055_YJR045C	1	0
Q0105	YDL160C	Q0105_YDL160C	1	0
Q0130	YDL160C	Q0130_YDL160C	1	0
YPL215W	YPL271W	YPL215W_YPL271W	1	0
YGL122C	YHR051W	YGL122C_YHR051W	1	0
YGL187C	YGL191W	YGL187C_YGL191W	1	0
YDL004W	YJR121W	YDL004W_YJR121W	1	0
YDL156W	YKR016W	YDL156W_YKR016W	1	0
YBL045C	YIR021W	YBL045C_YIR021W	1	0
YBL099W	YLR393W	YBL099W_YLR393W	1	0
YHR076W	YOR065W	YHR076W_YOR065W	1	0
Q0140	YGR112W	Q0140_YGR112W	1	0
Q0045	YPL271W	Q0045_YPL271W	1	0
YGL187C	YPR191W	YGL187C_YPR191W	1	0
YJR121W	YNL026W	YJR121W_YNL026W	1	0
YLR203C	YOR065W	YLR203C_YOR065W	1	0
YBL045C	YOR065W	YBL045C_YOR065W	1	0
Q0045	YIL111W	Q0045_YIL111W	1	0
YJR045C	YPR042C	YJR045C_YPR042C	1	0
YJR121W	YKR016W	YJR121W_YKR016W	1	0
YBL030C	YBL045C	YBL030C_YBL045C	1	0
YNR017W	YOL027C	YNR017W_YOL027C	1	0
YBL045C	YPL172C	YBL045C_YPL172C	1	0
Q0080	YEL024W	Q0080_YEL024W	1	0
YDR119W-A	YGL187C	YDR119W-A_YGL187C	1	0
Q0250	YOR065W	Q0250_YOR065W	1	0
Q0085	YLR382C	Q0085_YLR382C	1	0
