geneA,geneB,selfpairs
YGR037C,YGL187C,0
YPR042C,YDL160C,0
YPR125W,YPR042C,0
YOL027C,YML129C,0
Q0045,YJL166W,0
Q0085,YDL004W,0
YLR203C,YBR009C,0
YDL160C,YNL026W,0
YBR024W,YPL078C,0
Q0045,Q0158,0
YLR320W,YDR119W-A,0
YPR042C,YBL045C,0
YDL160C,YPR042C,0
YBR120C,YEL024W,0
YPR191W,YPL215W,0
YMR244C-A,Q0085,0
YJL166W,YKR016W,0
YER154W,YJL166W,0
YER154W,YDR529C,0
Q0140,YBR009C,0
YKR016W,YIL111W,0
YDL160C,YHR051W,0
YBR120C,YKL016C,0
Q0020,YOL027C,0
YPR140W,Q0140,0
YDL160C,YHL038C,0
YPR125W,YOR090C,0
Q0105,Q0085,0
YKR016W,YBL099W,0
YGR112W,YLR295C,0
YDR377W,YLR295C,0
YHR051W,YJR045C,0
YBL030C,YJR045C,0
Q0130,YGL187C,0
YPR042C,YKL155C,0
YDR375C,YBL045C,0
YDL004W,YKR016W,0
YHL038C,YBL045C,0
YJR121W,YPL271W,0
YDL156W,YLR203C,0
YGL187C,Q0140,0
Q0045,YGL191W,0
YPL215W,YJR121W,0
YNR017W,YIL051C,0
YDL160C,YDR377W,0
Q0250,Q0275,0
YGL191W,YNR018W,0
YGR112W,YJR045C,0
YJR045C,YNL052W,0
YGR174C,YDR377W,0
YJL166W,YNR017W,0
YDL160C,Q0275,0
YBR037C,YKR016W,0
Q0115,Q0050,0
YGL187C,YDL107W,0
YGR174C,YBL030C,0
Q0250,YNL155W,0
Q0045,YDL160C,0
YNL305C,YMR256C,0
YGL187C,Q0080,0
Q0050,YJR045C,0
Q0045,Q0085,0
YPR042C,YNL026W,0
YKL016C,YDR119W-A,0
Q0080,Q0045,0
YNL052W,YGL187C,0
YNR017W,YJL062W-A,0
YKR016W,YBR039W,0
YJR045C,YGR037C,0
YGR037C,YLR295C,0
YIL051C,YLR067C,0
YGL122C,YGL187C,0
YBR185C,YDL160C,0
YIL111W,YBR120C,0
YLR203C,YEL024W,0
YKR016W,YBL030C,0
YDR119W-A,YPR042C,0
YHL004W,YPR042C,0
YJL014W,YNL052W,0
YDL156W,YJR045C,0
YEL024W,YDR119W-A,0
YJR045C,YGR062C,0
YPL172C,YER154W,0
YGR112W,Q0055,0
YBL099W,YJR045C,0
YLR320W,YGL122C,0
YNR018W,YPR125W,0
YPR042C,YLR382C,0
YBL030C,Q0055,0
Q0250,YDL107W,0
YKL155C,YLR320W,0
YER142C,YML081C-A,0
YDR231C,YGL187C,0
YDR231C,Q0105,0
YNL030W,YJR045C,0
YDR529C,YJR121W,0
YKR016W,YGL122C,0
YGR112W,YNL052W,0
Q0105,YML030W,0
YBR120C,YLR320W,0
YML081C-A,YGL191W,0
YER154W,Q0045,0
Q0105,YEL024W,0
Q0120,YOR090C,0
YDL160C,YGR132C,0
YJR045C,YNL052W,0
YBR037C,YJR045C,0
YNL052W,YBL045C,0
YNR018W,YPL271W,0
YNL305C,Q0105,0
YGR033C,YGR112W,0
YHR051W,YPL215W,0
YJL166W,YJL062W-A,0
YEL024W,YJL166W,0
YGL122C,YLR393W,0
YHR076W,YKR016W,0
YGL187C,YNR018W,0
YDR377W,Q0275,0
YOL027C,YJR045C,0
YOL027C,YML129C,0
YNR017W,YNL052W,0
YOL027C,YLR203C,0
YML030W,YML129C,0
YGL191W,YDL160C,0
YBR255C-A,YGL122C,0
YGL187C,YLR203C,0
Q0050,YPL078C,0
YBR039W,Q0085,0
YGL122C,YPR140W,0
YBL099W,YGL187C,0
YNL052W,YGL122C,0
YML129C,Q0080,0
YGR033C,YPR191W,0
YBR039W,YJL014W,0
YDR231C,YGL122C,0
YGL122C,YHL004W,0
YPR125W,YDR231C,0
YLR295C,Q0250,0
YML129C,YGL122C,0
YNL026W,YBL030C,0
Q0250,YJR045C,0
YDL156W,YDL160C,0
YGR222W,Q0250,0
Q0075,Q0045,0
YDL160C,YER154W,0
YML129C,YDR529C,0
YML129C,YPL078C,0
Q0120,YBL045C,0
YPR140W,YGL191W,0
YNR019W,YEL024W,0
Q0275,YDR119W-A,0
YKR016W,Q0250,0
Q0105,Q0250,0
YDR377W,YPR042C,0
YBL030C,YJR045C,0
Q0140,Q0130,0
Q0275,Q0085,0
YNR018W,YKL016C,0
YHL004W,YJR045C,0
Q0105,YOL027C,0
Q0250,YBL099W,0
YPR125W,YOR065W,0
Q0105,YGL191W,0
YLR067C,YKR016W,0
YLR203C,YKR016W,0
Q0130,Q0250,0
Q0250,YBR037C,0
YBL075C,YNR017W,0
YIL051C,YDL004W,0
YGR132C,YDR231C,0
YGL064C,YBR255C-A,0
YKR016W,YPR191W,0
YGR222W,YML030W,0
YNL052W,YGL191W,0
YOR065W,Q0250,0
YDL160C,YNL026W,0
YLR203C,YLR295C,0
YDR231C,YKL016C,0
YPR042C,YOL027C,0
YDL160C,YOR065W,0
YPL271W,Q0080,0
Q0080,YML030W,0
YGL122C,YJR045C,0
YDL160C,YPR042C,0
YNL305C,YKR016W,0
YGL187C,YPR042C,0
Q0140,YBR009C,0
YGL187C,YGL122C,0
YNL052W,YDL160C,0
Q0105,YOR065W,0
YBL045C,YPR042C,0
YJL062W-A,YKL016C,0
YBL045C,YDL160C,0
YBL075C,Q0105,0
Q0050,YNL052W,0
YBL030C,YJL166W,0
Q0250,YDL160C,0
YGL187C,YPR191W,0
YDR119W-A,YJR121W,0
YGL187C,YHR051W,0
YPR191W,YBR009C,0
YML030W,YJR045C,0
YMR256C,YGL122C,0
YPL271W,YBR255C-A,0
YGR222W,YDR375C,0
YJR121W,YHR051W,0
YOR065W,YNR018W,0
YKL016C,YBR037C,0
Q0080,YPL078C,0
YHR051W,YPR042C,0
YLR067C,YBR039W,0
YBL045C,YBL099W,0
YGR132C,YJR045C,0
Q0085,YBL099W,0
YGL122C,YLR203C,0
YML129C,YBL030C,0
YDR377W,YDR231C,0
Q0130,YBL045C,0
YDR529C,YNR017W,0
YLR395C,YPL271W,0
YGL122C,YPL215W,0
YBL030C,Q0255,0
YDR231C,YDL004W,0
Q0250,Q0070,0
YJR045C,YBL045C,0
YHL004W,Q0045,0
Q0130,YGL187C,0
YOL027C,YKR016W,0
YBL045C,Q0105,0
YBR039W,Q0065,0
YGL187C,YDL156W,0
YIL111W,YGR033C,0
YML081C-A,YDL160C,0
YBR039W,YBR255C-A,0
YGR062C,YGL187C,0
YPR140W,YOL027C,0
YGL122C,YPL078C,0
YGL064C,YGL122C,0
YPL215W,YPR125W,0
YPR191W,YJR121W,0
YPR042C,YGR132C,0
YJR045C,YNL052W,0
YPL078C,Q0055,0
YBL045C,YMR256C,0
YOR090C,YBR120C,0
YHR051W,YML030W,0
YKR016W,YNL155W,0
YOR065W,YNR017W,0
YGL122C,YPL078C,0
YHR076W,Q0105,0
YMR256C,YBR255C-A,0
YGR062C,YBL045C,0
YGR112W,YOL027C,0
Q0085,YPL271W,0
YBL030C,YNR018W,0
Q0045,Q0275,0
YNL026W,YPR042C,0
YJR045C,YGL187C,0
YDL160C,YNL052W,0
YNR018W,YPR042C,0
YOR065W,YLR393W,0
YGR033C,Q0045,0
YDL160C,YJL014W,0
Q0250,YBR037C,0
YBR185C,YGR033C,0
YGL122C,YGR132C,0
YGR112W,YGR062C,0
YPR042C,YKR016W,0
YBR039W,YGR033C,0
YKR016W,YBL045C,0
YJL062W-A,YKR016W,0
YNL030W,YGL191W,0
YBL030C,YBL099W,0
YGR037C,YPR191W,0
Q0275,YNR018W,0
YER154W,YDL160C,0
YBL030C,YKL016C,0
Q0158,YEL024W,0
YBR185C,YBL045C,0
YDR377W,YOR090C,0
YMR256C,Q0275,0
YGR112W,YML129C,0
YKR016W,YNL026W,0
YPR191W,YNR017W,0
YBR255C-A,YKL155C,0
Q0085,YER154W,0
YIL111W,YNL026W,0
YDR119W-A,Q0130,0
YPL215W,YMR256C,0
YJL062W-A,YDR529C,0
YNL030W,YGL064C,0
YKR016W,Q0020,0
YGR222W,Q0110,0
YOR090C,YPL271W,0
YNL030W,YPR042C,0
Q0250,YEL024W,0
Q0085,YDR231C,0
YOR090C,YKL016C,0
YDL156W,YPL078C,0
YNL026W,YKR016W,0
YIL111W,YGL187C,0
YHR051W,YJR045C,0
YGL122C,Q0140,0
YPR042C,YGL122C,0
Q0275,YML030W,0
YML081C-A,YBR024W,0
YHR076W,YDL160C,0
YLR203C,YJL014W,0
Q0115,YGL187C,0
Q0275,YBR039W,0
YDR377W,YPR191W,0
Q0140,YML030W,0
YGL122C,Q0110,0
YBR009C,Q0045,0
YGL187C,YPR125W,0
YML030W,YJR045C,0
YNL305C,YER154W,0
YDL004W,YOR065W,0
YGL122C,YLR203C,0
YJR045C,Q0275,0
YDL107W,YLR320W,0
YIL111W,YGL187C,0
YGL187C,YPR191W,0
YNL026W,Q0045,0
YNL052W,Q0275,0
YOL027C,YIL157C,0
YBL045C,YNL026W,0
Q0110,Q0045,0
YGL122C,YBR024W,0
YIL157C,YBL045C,0
YNL030W,Q0255,0
YBR255C-A,YBR185C,0
YHR051W,Q0045,0
YGL187C,YGR174C,0
YJR045C,YGL122C,0
YEL024W,YGL187C,0
YKL016C,YDR119W-A,0
YJR045C,YBL099W,0
YML129C,YDR231C,0
Q0045,YPR042C,0
YJL062W-A,YKR016W,0
YOR065W,YPL271W,0
YDR231C,YPR191W,0
YGL122C,YKL155C,0
YML030W,YDL160C,0
YPR042C,YDL160C,0
Q0050,YCR106W,0
YGL122C,YKR016W,0
YJR045C,Q0105,0
