id1	id2	selfpairs
YGR033C	YPR042C	0
YBR009C	YML030W	0
YHL004W	YGL187C	0
YML030W	YJR045C	0
YDR529C	YLR203C	0
YLR395C	YBR185C	0
YJR045C	Q0105	0
YKR016W	YKL016C	0
Q0250	YBL045C	0
YNL026W	YBR255C-A	0
Q0045	YML030W	0
YGL122C	YML030W	0
YOR065W	YEL024W	0
YDR375C	YDR231C	0
YLR395C	YNR018W	0
YEL024W	YPR191W	0
YGL122C	YNR018W	0
Q0250	YOR065W	0
YGL122C	YKR016W	0
YGL122C	YJR045C	0
YLR203C	Q0250	0
YML030W	YDL004W	0
YBL045C	YBL030C	0
YGR112W	YGL122C	0
YGL187C	YNR018W	0
Q0140	YEL024W	0
Q0110	YDL160C	0
YJR045C	YPR191W	0
YLR295C	YHL004W	0
Q0045	YJR045C	0
YGR033C	Q0130	0
YLR295C	YDR529C	0
YPL215W	YML129C	0
YGL122C	YML129C	0
YNL026W	YPL215W	0
YIL111W	YNL052W	0
YGR132C	YDR529C	0
YGL122C	YBL099W	0
YGL191W	YPR042C	0
Q0055	YDR119W-A	0
YDR119W-A	YOR065W	0
YOL027C	YKL016C	0
YBL045C	YGL187C	0
YGL122C	YBR255C-A	0
YDR119W-A	YJL166W	0
YBL030C	YNR017W	0
YLR395C	YEL024W	0
YDL160C	YJL166W	0
YBL030C	Q0045	0
Q0120	YOL027C	0
YDR231C	YJR045C	0
YHL004W	YIL157C	0
YPR042C	Q0105	0
YGL187C	YHR051W	0
YPR042C	YGL122C	0
YPL078C	Q0045	0
YDL160C	Q0085	0
YPR042C	YOR065W	0
Q0045	YPR042C	0
YML129C	Q0045	0
YBL030C	YLR203C	0
YJR045C	YGL122C	0
YGR112W	YDR231C	0
YPR191W	YBL099W	0
YKR016W	YJR121W	0
YPR042C	YMR256C	0
YHL038C	Q0250	0
YGL122C	YIL157C	0
Q0085	Q0045	0
YBL045C	YGL187C	0
YHR051W	YDL160C	0
YIL157C	YNL052W	0
Q0045	YBR120C	0
YDR231C	YKR016W	0
YBL045C	YKL155C	0
YOL027C	YGL191W	0
YHR076W	YKR016W	0
YIL051C	Q0055	0
YKL016C	YML030W	0
YGL187C	YLR295C	0
YEL024W	YNL030W	0
YCR106W	YHR076W	0
YPR042C	YBL045C	0
YML030W	Q0105	0
YJR121W	Q0275	0
YGL187C	YDL160C	0
Q0080	YPR042C	0
