id1	id2	tag	tag_counts	selfpairs
Q0085	YEL024W	Q0085_YEL024W	1	0
YDR529C	YPR191W	YDR529C_YPR191W	1	0
YNL052W	YNL305C	YNL052W_YNL305C	1	0
Q0250	YPR191W	Q0250_YPR191W	1	0
YLR203C	YNL026W	YLR203C_YNL026W	1	0
YBR255C-A	YGR062C	YBR255C-A_YGR062C	1	0
YPL078C	YPR140W	YPL078C_YPR140W	1	0
Q0045	YBR185C	Q0045_YBR185C	1	0
YDL107W	YDR529C	YDL107W_YDR529C	1	0
YHR051W	YKL016C	YHR051W_YKL016C	1	0
YGL064C	YIL111W	YGL064C_YIL111W	1	0
YJL062W-A	YKL016C	YJL062W-A_YKL016C	1	0
YDR231C	YDR529C	YDR231C_YDR529C	1	0
Q0075	YBL045C	Q0075_YBL045C	1	0
YOR065W	YPR191W	YOR065W_YPR191W	1	0
YGL122C	YGL187C	YGL122C_YGL187C	1	0
Q0045	Q0055	Q0045_Q0055	1	0
YDL160C	YGR174C	YDL160C_YGR174C	1	0
YBR009C	YML030W	YBR009C_YML030W	1	0
Q0055	Q0250	Q0055_Q0250	1	0
YBR255C-A	YJR045C	YBR255C-A_YJR045C	1	0
Q0140	YDR529C	Q0140_YDR529C	1	0
Q0020	YIL111W	Q0020_YIL111W	1	0
Q0105	YGL122C	Q0105_YGL122C	1	0
YML081C-A	YPR042C	YML081C-A_YPR042C	1	0
YHL004W	YNR018W	YHL004W_YNR018W	1	0
YDR231C	YGL122C	YDR231C_YGL122C	1	0
YBR185C	YKR016W	YBR185C_YKR016W	1	0
YGR174C	YPR191W	YGR174C_YPR191W	1	0
Q0020	YNL052W	Q0020_YNL052W	1	0
Q0045	YDR119W-A	Q0045_YDR119W-A	1	0
YDR377W	YJL014W	YDR377W_YJL014W	1	0
YLR203C	YOL027C	YLR203C_YOL027C	1	0
Q0250	YBL099W	Q0250_YBL099W	1	0
YBR037C	YPR042C	YBR037C_YPR042C	1	0
Q0105	YOR065W	Q0105_YOR065W	1	0
YDL160C	YGL191W	YDL160C_YGL191W	1	0
Q0250	YER154W	Q0250_YER154W	1	0
YIL111W	YJR045C	YIL111W_YJR045C	1	0
YBL099W	YJR045C	YBL099W_YJR045C	1	0
Q0275	YPL271W	Q0275_YPL271W	1	0
YDR119W-A	YDR377W	YDR119W-A_YDR377W	1	0
Q0065	YNL026W	Q0065_YNL026W	1	0
YGR222W	YNL030W	YGR222W_YNL030W	1	0
YJL014W	YPR125W	YJL014W_YPR125W	1	0
YPR042C	YPR125W	YPR042C_YPR125W	1	0
YGR112W	YJR045C	YGR112W_YJR045C	1	0
Q0130	YDL004W	Q0130_YDL004W	1	0
YIL051C	YPL271W	YIL051C_YPL271W	1	0
YGR222W	YJR121W	YGR222W_YJR121W	1	0
Q0050	YDL160C	Q0050_YDL160C	1	0
YDL107W	YHR051W	YDL107W_YHR051W	1	0
