id1	id2	tag	tag_counts	selfpairs
YGL122C	YJR045C	YGL122C_YJR045C	1	0
YDL160C	YPL078C	YDL160C_YPL078C	1	0
YGR112W	YKR016W	YGR112W_YKR016W	1	0
Q0110	YPL078C	Q0110_YPL078C	1	0
Q0250	YGL187C	Q0250_YGL187C	1	0
YNL305C	YPL078C	YNL305C_YPL078C	1	0
YDL156W	YKL016C	YDL156W_YKL016C	1	0
YBR039W	YGL187C	YBR039W_YGL187C	1	0
Q0050	YBR024W	Q0050_YBR024W	1	0
YGL122C	YPL078C	YGL122C_YPL078C	1	0
YGR062C	YPL078C	YGR062C_YPL078C	1	0
YDL160C-A	YGL064C	YDL160C-A_YGL064C	1	0
YKL155C	YLR295C	YKL155C_YLR295C	1	0
YDL160C	YMR256C	YDL160C_YMR256C	1	0
YBL045C	YNL052W	YBL045C_YNL052W	1	0
YDL160C	YNR018W	YDL160C_YNR018W	1	0
Q0275	YGR132C	Q0275_YGR132C	1	0
YBL045C	YPL172C	YBL045C_YPL172C	1	0
YBL099W	YLR203C	YBL099W_YLR203C	1	0
YBL045C	YGR222W	YBL045C_YGR222W	1	0
YDR529C	YLR320W	YDR529C_YLR320W	1	0
YDR231C	YHL004W	YDR231C_YHL004W	1	0
YDR529C	YKR016W	YDR529C_YKR016W	1	0
Q0105	YDR529C	Q0105_YDR529C	1	0
YJR045C	YPR140W	YJR045C_YPR140W	1	0
YLR395C	YML030W	YLR395C_YML030W	1	0
YGL191W	YNR018W	YGL191W_YNR018W	1	0
YGR112W	YNL026W	YGR112W_YNL026W	1	0
YER154W	YPL271W	YER154W_YPL271W	1	0
Q0085	YGL187C	Q0085_YGL187C	1	0
YDR231C	YGR174C	YDR231C_YGR174C	1	0
Q0105	Q0250	Q0105_Q0250	1	0
Q0110	YKR016W	Q0110_YKR016W	1	0
YJL014W	YML030W	YJL014W_YML030W	1	0
YBR185C	YNL026W	YBR185C_YNL026W	1	0
Q0045	YGL191W	Q0045_YGL191W	1	0
YLR203C	YNR018W	YLR203C_YNR018W	1	0
Q0115	YGL191W	Q0115_YGL191W	1	0
YGR112W	YNL026W	YGR112W_YNL026W	1	0
YHL004W	YOR065W	YHL004W_YOR065W	1	0
YBR120C	YGR037C	YBR120C_YGR037C	1	0
YDL160C	YHL004W	YDL160C_YHL004W	1	0
Q0045	YDR529C	Q0045_YDR529C	1	0
YBL030C	YPR191W	YBL030C_YPR191W	1	0
Q0055	Q0275	Q0055_Q0275	1	0
YBR039W	YOL027C	YBR039W_YOL027C	1	0
YIL157C	YNL155W	YIL157C_YNL155W	1	0
YDR375C	YHR051W	YDR375C_YHR051W	1	0
Q0045	YNL052W	Q0045_YNL052W	1	0
Q0080	YBR120C	Q0080_YBR120C	1	0
YGR222W	YKL016C	YGR222W_YKL016C	1	0
YBL045C	YJR121W	YBL045C_YJR121W	1	0
YLR395C	YPR042C	YLR395C_YPR042C	1	0
YJR045C	YLR395C	YJR045C_YLR395C	1	0
Q0045	Q0105	Q0045_Q0105	1	0
Q0250	YJR121W	Q0250_YJR121W	1	0
Q0045	YHR076W	Q0045_YHR076W	1	0
YNL026W	YPR125W	YNL026W_YPR125W	1	0
YGR112W	YPL271W	YGR112W_YPL271W	1	0
YNL026W	YPR042C	YNL026W_YPR042C	1	0
YBL099W	YLR320W	YBL099W_YLR320W	1	0
YHL004W	YLR203C	YHL004W_YLR203C	1	0
YBL045C	YGL122C	YBL045C_YGL122C	1	0
Q0085	YGR033C	Q0085_YGR033C	1	0
YGL122C	YJL166W	YGL122C_YJL166W	1	0
Q0045	Q0255	Q0045_Q0255	1	0
YNR017W	YPR125W	YNR017W_YPR125W	1	0
YBL030C	YER154W	YBL030C_YER154W	1	0
YNR017W	YOR090C	YNR017W_YOR090C	1	0
Q0250	YBR024W	Q0250_YBR024W	1	0
Q0250	YOL027C	Q0250_YOL027C	1	0
YDR119W-A	YDR231C	YDR119W-A_YDR231C	1	0
YDR231C	YJR045C	YDR231C_YJR045C	1	0
YBL045C	YML129C	YBL045C_YML129C	1	0
YGR174C	YNL030W	YGR174C_YNL030W	1	0
YGR062C	YNL052W	YGR062C_YNL052W	1	0
YBR120C	YGR222W	YBR120C_YGR222W	1	0
YBR120C	YOL027C	YBR120C_YOL027C	1	0
YIR021W	YPR042C	YIR021W_YPR042C	1	0
Q0250	YNL052W	Q0250_YNL052W	1	0
YBR009C	YIL157C	YBR009C_YIL157C	1	0
YGL122C	YPR042C	YGL122C_YPR042C	1	0
YDL160C	YDR377W	YDL160C_YDR377W	1	0
YBR009C	YOL027C	YBR009C_YOL027C	1	0
Q0050	Q0158	Q0050_Q0158	1	0
YGL064C	YPL215W	YGL064C_YPL215W	1	0
YGL122C	YIL111W	YGL122C_YIL111W	1	0
Q0105	YLR382C	Q0105_YLR382C	1	0
YBR255C-A	YGL122C	YBR255C-A_YGL122C	1	0
YBL030C	YJR045C	YBL030C_YJR045C	1	0
YJR045C	YLR382C	YJR045C_YLR382C	1	0
Q0130	YGL187C	Q0130_YGL187C	1	0
YBL030C	YML129C	YBL030C_YML129C	1	0
YEL024W	YGL122C	YEL024W_YGL122C	1	0
YDL004W	YPL271W	YDL004W_YPL271W	1	0
YGL187C	YKL155C	YGL187C_YKL155C	1	0
YDL160C	YLR395C	YDL160C_YLR395C	1	0
YGL122C	YPR042C	YGL122C_YPR042C	1	0
