id1	id2	tag	tag_counts	selfpairs
YDR529C	YEL024W	YDR529C_YEL024W	1	0
YLR295C	YNL026W	YLR295C_YNL026W	1	0
Q0105	YBR185C	Q0105_YBR185C	1	0
Q0140	YPR125W	Q0140_YPR125W	1	0
YBR185C	YGL122C	YBR185C_YGL122C	1	0
YDL160C	YKL016C	YDL160C_YKL016C	1	0
YBR037C	YNL026W	YBR037C_YNL026W	1	0
YGL187C	YNL030W	YGL187C_YNL030W	1	0
Q0275	YPR191W	Q0275_YPR191W	1	0
YBR039W	YNL305C	YBR039W_YNL305C	1	0
YGL064C	YJL014W	YGL064C_YJL014W	1	0
YGR033C	YJR045C	YGR033C_YJR045C	1	0
Q0250	YMR244C-A	Q0250_YMR244C-A	1	0
YBL099W	YGL191W	YBL099W_YGL191W	1	0
YIL157C	YJR045C	YIL157C_YJR045C	1	0
YER154W	YNR018W	YER154W_YNR018W	1	0
YGR112W	YHR051W	YGR112W_YHR051W	1	0
YDL160C	YPL271W	YDL160C_YPL271W	1	0
YBR120C	YGR037C	YBR120C_YGR037C	1	0
YGL191W	YNL052W	YGL191W_YNL052W	1	0
YNR017W	YNR018W	YNR017W_YNR018W	1	0
YDR231C	YGL191W	YDR231C_YGL191W	1	0
YKL016C	YLR295C	YKL016C_YLR295C	1	0
Q0250	YGR174C	Q0250_YGR174C	1	0
YGL191W	YJR045C	YGL191W_YJR045C	1	0
YDL004W	YGR174C	YDL004W_YGR174C	1	0
YGL187C	YMR244C-A	YGL187C_YMR244C-A	1	0
YBL030C	YEL024W	YBL030C_YEL024W	1	0
Q0080	YGL122C	Q0080_YGL122C	1	0
YBL075C	YNR019W	YBL075C_YNR019W	1	0
Q0275	YGL187C	Q0275_YGL187C	1	0
YGL122C	YLR203C	YGL122C_YLR203C	1	0
Q0045	YOR090C	Q0045_YOR090C	1	0
YKL016C	YNR018W	YKL016C_YNR018W	1	0
YNL026W	YPL215W	YNL026W_YPL215W	1	0
Q0085	YLR395C	Q0085_YLR395C	1	0
YGR112W	YPL172C	YGR112W_YPL172C	1	0
YBL045C	YDL107W	YBL045C_YDL107W	1	0
Q0275	YKR016W	Q0275_YKR016W	1	0
YDL160C	YER154W	YDL160C_YER154W	1	0
YDR119W-A	YJL166W	YDR119W-A_YJL166W	1	0
Q0050	YKR016W	Q0050_YKR016W	1	0
YDR231C	YJL062W-A	YDR231C_YJL062W-A	1	0
YBR185C	YGL122C	YBR185C_YGL122C	1	0
YML030W	YPL078C	YML030W_YPL078C	1	0
Q0110	YER142C	Q0110_YER142C	1	0
YKR016W	YNR017W	YKR016W_YNR017W	1	0
YGL122C	YKL155C	YGL122C_YKL155C	1	0
YJR121W	YLR203C	YJR121W_YLR203C	1	0
Q0080	YBL099W	Q0080_YBL099W	1	0
YBR255C-A	YGR062C	YBR255C-A_YGR062C	1	0
YBL045C	YLR320W	YBL045C_YLR320W	1	0
YBR009C	YGR112W	YBR009C_YGR112W	1	0
YBL030C	YBL045C	YBL030C_YBL045C	1	0
YLR395C	YML030W	YLR395C_YML030W	1	0
YGR033C	YHL004W	YGR033C_YHL004W	1	0
Q0045	YLR203C	Q0045_YLR203C	1	0
YDR231C	YGR222W	YDR231C_YGR222W	1	0
