id1	id2	tag	tag_counts	selfpairs
YDR377W	YMR244C-A	YDR377W_YMR244C-A	1	0
Q0105	YDL004W	Q0105_YDL004W	1	0
YBR037C	YML030W	YBR037C_YML030W	1	0
YDL107W	YGL122C	YDL107W_YGL122C	1	0
Q0140	YGR174C	Q0140_YGR174C	1	0
YJR045C	YPR140W	YJR045C_YPR140W	1	0
Q0045	YEL024W	Q0045_YEL024W	1	0
YBR009C	YLR295C	YBR009C_YLR295C	1	0
YBR024W	YGL187C	YBR024W_YGL187C	1	0
YBR024W	YHR051W	YBR024W_YHR051W	1	0
YNL155W	YPL078C	YNL155W_YPL078C	1	0
Q0045	YBL030C	Q0045_YBL030C	1	0
Q0105	YML030W	Q0105_YML030W	1	0
YDR231C	YOL027C	YDR231C_YOL027C	1	0
Q0085	YER154W	Q0085_YER154W	1	0
Q0080	YGL187C	Q0080_YGL187C	1	0
Q0250	YNL026W	Q0250_YNL026W	1	0
Q0275	YBL075C	Q0275_YBL075C	1	0
YDL160C	YGL191W	YDL160C_YGL191W	1	0
YBR039W	YIL157C	YBR039W_YIL157C	1	0
YBR255C-A	YLR203C	YBR255C-A_YLR203C	1	0
YDR529C	YGR062C	YDR529C_YGR062C	1	0
YBR185C	YJL062W-A	YBR185C_YJL062W-A	1	0
YGL122C	YPR042C	YGL122C_YPR042C	1	0
Q0050	YDR231C	Q0050_YDR231C	1	0
YJR045C	YPR125W	YJR045C_YPR125W	1	0
YDL107W	YLR395C	YDL107W_YLR395C	1	0
Q0275	YIL157C	Q0275_YIL157C	1	0
YBR037C	YJR045C	YBR037C_YJR045C	1	0
YDL107W	YOR065W	YDL107W_YOR065W	1	0
YNR017W	YOR090C	YNR017W_YOR090C	1	0
Q0250	YDR231C	Q0250_YDR231C	1	0
YIL051C	YJL166W	YIL051C_YJL166W	1	0
Q0115	YGL122C	Q0115_YGL122C	1	0
YGR062C	YGR174C	YGR062C_YGR174C	1	0
YJR045C	YNL026W	YJR045C_YNL026W	1	0
Q0115	YPR042C	Q0115_YPR042C	1	0
Q0275	YBL099W	Q0275_YBL099W	1	0
YEL024W	YJL062W-A	YEL024W_YJL062W-A	1	0
YML081C-A	YOL027C	YML081C-A_YOL027C	1	0
YBL045C	YPL271W	YBL045C_YPL271W	1	0
Q0105	YNL026W	Q0105_YNL026W	1	0
YBR185C	YDL107W	YBR185C_YDL107W	1	0
Q0065	YNL305C	Q0065_YNL305C	1	0
YBR255C-A	YJL014W	YBR255C-A_YJL014W	1	0
Q0255	YJL062W-A	Q0255_YJL062W-A	1	0
YBL099W	YJR121W	YBL099W_YJR121W	1	0
Q0275	YNR018W	Q0275_YNR018W	1	0
YER142C	YGL191W	YER142C_YGL191W	1	0
Q0085	YNL305C	Q0085_YNL305C	1	0
YDR377W	YPR191W	YDR377W_YPR191W	1	0
YOL027C	YPL215W	YOL027C_YPL215W	1	0
YBL099W	YNR019W	YBL099W_YNR019W	1	0
YGR222W	YJR045C	YGR222W_YJR045C	1	0
YHL038C	YKR016W	YHL038C_YKR016W	1	0
YPL078C	YPR191W	YPL078C_YPR191W	1	0
Q0045	YML030W	Q0045_YML030W	1	0
YML030W	YPR191W	YML030W_YPR191W	1	0
YDR231C	YGL187C	YDR231C_YGL187C	1	0
Q0080	YBR009C	Q0080_YBR009C	1	0
YGR222W	YJR045C	YGR222W_YJR045C	1	0
Q0045	Q0130	Q0045_Q0130	1	0
YHR051W	YNL026W	YHR051W_YNL026W	1	0
Q0045	YBR039W	Q0045_YBR039W	1	0
Q0045	YJR045C	Q0045_YJR045C	1	0
YGL122C	YNL305C	YGL122C_YNL305C	1	0
YIL111W	YPL271W	YIL111W_YPL271W	1	0
YDL156W	YGR062C	YDL156W_YGR062C	1	0
YIR021W	YKR016W	YIR021W_YKR016W	1	0
YJL062W-A	YOL027C	YJL062W-A_YOL027C	1	0
YGL187C	YLR393W	YGL187C_YLR393W	1	0
YBR185C	YKL016C	YBR185C_YKL016C	1	0
Q0140	YPL078C	Q0140_YPL078C	1	0
YDR529C	YNL026W	YDR529C_YNL026W	1	0
Q0130	YNL026W	Q0130_YNL026W	1	0
YLR393W	YPL078C	YLR393W_YPL078C	1	0
Q0130	Q0275	Q0130_Q0275	1	0
