geneA,geneB,selfpairs
YGL122C,Q0105,0
YKL155C,YPL078C,0
YBL030C,Q0115,0
YEL024W,Q0080,0
YDR377W,YDR231C,0
YER154W,YBL030C,0
Q0250,Q0045,0
YIL051C,YGL187C,0
Q0250,YDR231C,0
YDL160C,YHR051W,0
YGR112W,YOR090C,0
YLR203C,Q0045,0
YML030W,YPL215W,0
YLR382C,YBR009C,0
YDR375C,YNL026W,0
YJR121W,YNR019W,0
Q0045,YKR016W,0
YGL122C,YHR051W,0
YKR016W,YBR039W,0
YBL045C,YPR042C,0
YGL122C,YKR016W,0
YJL166W,YKR016W,0
YNR018W,YJR045C,0
Q0105,YBL045C,0
YDL160C,YJR045C,0
YJR045C,YBR039W,0
YLR320W,Q0275,0
YKR016W,YOR065W,0
YPL271W,Q0140,0
YBL045C,YKR016W,0
YKL155C,Q0250,0
YGL191W,YGL187C,0
YDR375C,YPR191W,0
YBR255C-A,YER154W,0
YIL111W,Q0110,0
Q0085,YNL052W,0
YDR119W-A,YPL078C,0
YGR222W,YOR065W,0
YNL026W,YGR222W,0
Q0085,YPR125W,0
YLR295C,YDR377W,0
YER154W,YDR529C,0
YGL187C,YJL062W-A,0
YNL030W,YJR045C,0
YGL187C,YOR065W,0
YGL187C,YGR062C,0
YER154W,Q0085,0
YKR016W,YPR191W,0
YNL052W,YDL160C,0
YBL075C,Q0275,0
YJR045C,YDL160C,0
YML129C,YGR112W,0
YLR203C,YHL038C,0
YML129C,YGL122C,0
YHR051W,Q0275,0
YNL052W,YPL172C,0
YDL160C,YBL045C,0
YKR016W,YJR045C,0
YER154W,YGL122C,0
YGR132C,YJR045C,0
YEL024W,YIR021W,0
YNR018W,YOR090C,0
YPL271W,YLR395C,0
YJL062W-A,YKR016W,0
YKR016W,YHR051W,0
YIL111W,YEL024W,0
YGL191W,YDR119W-A,0
YIL157C,YGL187C,0
YBL099W,YKR016W,0
YDR231C,Q0250,0
YBR185C,YGL122C,0
YDL004W,YPL078C,0
YDR231C,YPR042C,0
YGL187C,YPL172C,0
Q0065,YGL187C,0
YBL045C,YNL305C,0
YOR090C,Q0085,0
YGL187C,YNR017W,0
Q0275,YDR119W-A,0
YPL215W,YGL122C,0
YGL064C,Q0275,0
YGL187C,YBR255C-A,0
YKR016W,YGL187C,0
Q0275,Q0105,0
YGR033C,Q0140,0
YGL064C,YNR017W,0
YGL064C,YKL155C,0
YHR051W,YML030W,0
YEL024W,YDL160C,0
YGR033C,YBR185C,0
YLR067C,Q0105,0
Q0045,YDL160C,0
Q0250,YIL111W,0
YLR203C,YML081C-A,0
YGL122C,YJR045C,0
YHL004W,YJL166W,0
YLR203C,YDR529C,0
YPR042C,YDL160C,0
YNL026W,YEL024W,0
YDR377W,YNR018W,0
YDL160C,Q0250,0
YGL187C,Q0045,0
YGR222W,YKR016W,0
Q0105,Q0250,0
YDL160C,Q0075,0
YGL187C,Q0250,0
YGL187C,YGL122C,0
YML030W,Q0105,0
YDL107W,YDR231C,0
YKL016C,YJR045C,0
YDL004W,YKR016W,0
YNL052W,YJR045C,0
YNL026W,YJL062W-A,0
YGR112W,YBL030C,0
YPR042C,Q0140,0
YJL062W-A,Q0045,0
YDL160C,YGL191W,0
YML129C,YBR009C,0
YER154W,Q0250,0
YGR222W,YGR132C,0
YPR140W,YPL078C,0
YPL078C,YML129C,0
YML030W,YGR033C,0
Q0130,YML081C-A,0
Q0250,YGL064C,0
Q0255,Q0275,0
Q0275,YEL024W,0
Q0250,YJL062W-A,0
YBL099W,YJR045C,0
YGR174C,YKR016W,0
Q0045,YDR231C,0
YEL024W,YGL064C,0
YOR065W,Q0275,0
YJR045C,YOL027C,0
YNL030W,YHL004W,0
YGR222W,YGR033C,0
YHR076W,YPR042C,0
YGL122C,YDR231C,0
YML129C,YJR045C,0
YDR119W-A,YPR042C,0
YJR045C,YKL016C,0
YLR393W,Q0250,0
YBR185C,YPL078C,0
Q0105,YBL030C,0
YKR016W,YHR051W,0
YDR529C,YKR016W,0
YMR244C-A,YNL052W,0
YNR018W,Q0085,0
Q0250,Q0085,0
Q0250,Q0060,0
YNL052W,Q0250,0
YGL187C,YGR112W,0
YGL191W,Q0130,0
YMR256C,Q0045,0
YDL160C,YML030W,0
YGL191W,YDL156W,0
YHL004W,YKR016W,0
YMR256C,YKL016C,0
YNL026W,YBL045C,0
YJR045C,YDL160C,0
YMR244C-A,YGR112W,0
YBL045C,YLR203C,0
YDL156W,Q0250,0
YBL045C,YDL160C,0
YDL160C,YDR231C,0
YHL004W,YHR076W,0
YLR395C,YKR016W,0
YEL024W,YJR045C,0
YNL030W,YNR018W,0
YPR125W,YNR017W,0
YML030W,YDL160C,0
YML081C-A,Q0275,0
YIL111W,YGR037C,0
YBR255C-A,Q0045,0
YGL191W,Q0130,0
YDL160C,YOL027C,0
YNL026W,YIL157C,0
YML030W,YPR042C,0
YCR106W,YJR045C,0
Q0115,YGL122C,0
YKL016C,YER154W,0
YNR018W,YHR051W,0
YJR121W,YGL191W,0
YBL045C,YDL156W,0
Q0085,YDL107W,0
YLR320W,YML129C,0
YLR203C,Q0140,0
YDL160C-A,YLR203C,0
Q0050,YDR231C,0
YOR065W,YKR016W,0
YPR191W,YPR042C,0
YNR017W,YLR320W,0
YPR042C,YGL187C,0
YJL062W-A,Q0120,0
YDL160C,YGR112W,0
Q0080,YBR024W,0
YBR009C,YGL122C,0
Q0250,YGL187C,0
YGL191W,YBR039W,0
YDL160C,YPR042C,0
YNR017W,Q0250,0
YBL030C,Q0140,0
YPR042C,Q0055,0
YBR037C,YML129C,0
YGL122C,Q0140,0
Q0105,YOR065W,0
YHR076W,Q0080,0
YBR185C,YNR018W,0
YKL016C,YDR231C,0
YGL187C,YDR375C,0
YGR174C,YJL166W,0
Q0140,YOL027C,0
YKL016C,YPR042C,0
YGR174C,Q0140,0
YDL160C,YML129C,0
YHR051W,YPL078C,0
YPR125W,YMR256C,0
YGR112W,YLR395C,0
YOL027C,YGL122C,0
YJR045C,Q0120,0
Q0250,YGL187C,0
Q0140,YIL157C,0
YEL024W,YNL026W,0
YDR231C,YBL045C,0
YGR033C,YGR132C,0
YGR112W,YBL045C,0
YIR021W,YPR191W,0
YHL004W,YOR065W,0
YDL160C,YGR033C,0
YGR033C,YDL107W,0
YBL045C,YOL027C,0
Q0080,YPR042C,0
YML030W,YNL026W,0
YEL024W,YLR203C,0
Q0110,YNL305C,0
Q0105,YBL075C,0
YLR203C,YPR042C,0
YJL166W,YKR016W,0
YDR377W,YPR042C,0
Q0120,YBL099W,0
YLR203C,YLR393W,0
YJR045C,YLR395C,0
Q0250,YJR045C,0
YLR067C,Q0080,0
YPR042C,YGR174C,0
YER154W,YPL271W,0
YKR016W,YBR039W,0
YDL160C,YBL045C,0
YKL016C,YDL160C,0
YBL045C,YKL016C,0
YGL187C,YJL014W,0
Q0085,YPR042C,0
YDL160C,YDR231C,0
YDR119W-A,Q0275,0
YJR121W,YML129C,0
Q0275,YGL187C,0
YNR017W,YDL156W,0
