geneA,geneB,selfpairs
YPR042C,YKR016W,0
YJR045C,YGL187C,0
YJL062W-A,YJR045C,0
YML030W,Q0105,0
YML081C-A,YGR037C,0
YMR256C,YOR090C,0
YER154W,YBR037C,0
YJR045C,YNR017W,0
YOR065W,YBL075C,0
YOL027C,YJR121W,0
YNL052W,YGL191W,0
Q0140,YDR529C,0
YGL187C,YHR051W,0
Q0105,YJR045C,0
YDL160C,YNL026W,0
Q0140,YPR042C,0
Q0250,Q0050,0
YBR185C,YJL062W-A,0
YJR045C,YHR076W,0
YJR045C,YPR042C,0
Q0105,YJL166W,0
Q0250,YNL305C,0
YHL038C,Q0070,0
Q0105,YLR203C,0
YPR191W,YGL187C,0
YPL078C,YJL166W,0
Q0050,YIL111W,0
Q0275,YMR256C,0
YGL122C,YJL062W-A,0
YBR255C-A,YNL026W,0
Q0045,YEL024W,0
YPL271W,YDL156W,0
YBR037C,YML129C,0
YGL191W,Q0045,0
Q0250,YGL122C,0
YHR051W,Q0250,0
YBL099W,YGL187C,0
YKR016W,YBL045C,0
YNL026W,YJR045C,0
Q0120,YKR016W,0
YEL024W,YLR067C,0
YMR256C,YDR231C,0
YGL122C,Q0160,0
Q0045,YGL122C,0
YJR121W,Q0085,0
YMR244C-A,YDL004W,0
YLR395C,Q0045,0
YGL122C,YPR042C,0
YJR045C,YKR016W,0
YPL215W,Q0055,0
Q0250,YDR119W-A,0
Q0050,YGR222W,0
YDL156W,YGR112W,0
Q0250,YPR125W,0
YDL160C,YJR121W,0
YGL187C,YNL030W,0
YDL160C,YGL122C,0
YPR042C,Q0085,0
YML081C-A,YPL172C,0
YGL122C,YDL160C,0
YBR039W,YKR016W,0
YGR174C,YBL045C,0
YLR203C,YGL122C,0
YNR017W,Q0045,0
YHR051W,Q0275,0
YGL187C,YOL027C,0
YDL160C,Q0050,0
YBL030C,Q0105,0
YPL078C,Q0130,0
YKR016W,YGL191W,0
Q0045,YML081C-A,0
Q0130,YDL160C,0
YPR191W,YDR377W,0
YJR045C,YPR042C,0
YLR395C,Q0255,0
YNL052W,YDL160C,0
YDR529C,YPL078C,0
YKR016W,YJR121W,0
YGR062C,YNR018W,0
YDR231C,YGL064C,0
YNR017W,YPR042C,0
YGR112W,YDR231C,0
YML129C,YDR529C,0
YBR185C,YBL045C,0
YHR051W,YBR255C-A,0
YNL030W,Q0085,0
YNR018W,YDL160C,0
YDR231C,YHR051W,0
YBL045C,YDR529C,0
YNR018W,YPR125W,0
YML129C,Q0130,0
YPR042C,YBL075C,0
YER142C,YDR231C,0
YNR017W,YCR106W,0
YGR112W,YBR009C,0
YPR042C,YNR017W,0
Q0250,Q0045,0
YBR255C-A,YPL215W,0
YKR016W,YOR065W,0
YGL122C,YHL004W,0
Q0250,YGR174C,0
YDR119W-A,YNR018W,0
YBR185C,YHR051W,0
YPR191W,YPL078C,0
YKR016W,YGR037C,0
Q0130,YBL045C,0
YDL160C,YHL038C,0
YOR090C,YKR016W,0
YML129C,YBR120C,0
YBR120C,YGR033C,0
YKR016W,YGR112W,0
YNL026W,YIL051C,0
Q0140,Q0115,0
YBL099W,YBL045C,0
YJR045C,YKL016C,0
Q0250,YPR191W,0
YLR320W,YDL160C,0
YBL045C,YBL030C,0
Q0080,YER154W,0
YPR042C,YPR191W,0
YEL024W,YBR037C,0
YDL160C,YGL122C,0
YGL122C,YKL016C,0
YBL075C,Q0065,0
YGR033C,YLR382C,0
YGL187C,YPR125W,0
YGL191W,YPR042C,0
Q0250,YDR231C,0
YDL160C,YDR119W-A,0
Q0045,Q0080,0
YBL030C,YKR016W,0
YNR017W,YKR016W,0
Q0250,YLR067C,0
Q0250,YDL160C,0
YDR231C,YBL099W,0
YPL078C,YMR244C-A,0
YGL064C,YDL160C,0
YGL187C,YKR016W,0
YKR016W,YPR191W,0
YDL160C,YKL016C,0
YOR065W,YML030W,0
Q0275,Q0120,0
YER154W,YLR203C,0
YER154W,YOR065W,0
YDR231C,YBL075C,0
YLR320W,YML030W,0
YBL045C,Q0070,0
Q0120,Q0140,0
YBR255C-A,YLR295C,0
YLR395C,YBL045C,0
YBL099W,YDL156W,0
YJR045C,YJR121W,0
YPL215W,YDL156W,0
YML030W,Q0085,0
YGL122C,YOL027C,0
YPR042C,YJR045C,0
YDR231C,YPL215W,0
YKR016W,YDL160C,0
YPL271W,YER154W,0
YOR090C,YHR051W,0
YLR067C,YKL155C,0
Q0140,YDR119W-A,0
Q0115,YML081C-A,0
YJR045C,YML030W,0
YJR121W,YDR119W-A,0
YGL122C,YOL027C,0
Q0085,YGR174C,0
YGR174C,YLR320W,0
YJR045C,YGL187C,0
YML030W,YDL160C,0
