geneA,geneB,selfpairs
YGL064C,Q0130,0
YPL078C,YHL004W,0
YGL187C,YDR377W,0
YGL191W,YDR377W,0
YJL062W-A,YKR016W,0
YKR016W,Q0045,0
YKR016W,YGR112W,0
YPR042C,YNL026W,0
YBR255C-A,YNR017W,0
YNL030W,YPL215W,0
YOR065W,YDL160C,0
YKL016C,YML129C,0
YGR222W,YBR120C,0
YML030W,YJL166W,0
YPR042C,YBL045C,0
Q0105,YHL038C,0
YDL156W,YPR042C,0
YPR042C,YGL122C,0
YLR320W,YDR231C,0
YKR016W,YGR222W,0
YHR051W,YNR017W,0
YML081C-A,YKL016C,0
Q0115,YDR231C,0
YLR320W,Q0130,0
Q0085,YOR065W,0
YPR042C,YGR132C,0
YGR062C,YML129C,0
YBR185C,Q0250,0
YCR106W,YPR042C,0
YGR132C,YBL030C,0
YGL187C,YGL122C,0
YGR062C,YGL122C,0
YDL160C,YPR125W,0
YOL027C,YML030W,0
YBL030C,YGR174C,0
YNR018W,Q0050,0
Q0130,YBL045C,0
YKR016W,YNR018W,0
Q0105,YJL166W,0
Q0055,YGL122C,0
YKL016C,YDR231C,0
YBR255C-A,YEL024W,0
YBR120C,YJR045C,0
YMR244C-A,Q0105,0
YGL122C,YNL026W,0
YGR222W,YML030W,0
YGL122C,YML129C,0
Q0080,YPR042C,0
Q0045,YKR016W,0
Q0085,YOL027C,0
YJR121W,Q0250,0
YPR042C,YGL122C,0
YNR017W,YNR018W,0
YNL052W,YBR039W,0
YJL062W-A,Q0085,0
YLR393W,Q0130,0
YKR016W,YGL187C,0
YPR191W,Q0250,0
YPR042C,YML030W,0
Q0250,YDR529C,0
YNR019W,YJR045C,0
YEL024W,YJR045C,0
YDL160C,YGL122C,0
YGL122C,YGR112W,0
YER142C,YDL004W,0
YJR121W,YJR045C,0
YMR256C,YOR065W,0
YNL026W,Q0080,0
YGL187C,YBR185C,0
YMR256C,YGR062C,0
YLR203C,YPR125W,0
YGR112W,YDL160C,0
YPR191W,YIL111W,0
YGR037C,YNL026W,0
Q0045,YBL030C,0
YJR121W,YDL160C,0
YNR018W,YBL045C,0
YHR076W,YDR231C,0
YJL014W,YKR016W,0
YIL111W,YKR016W,0
YGL191W,YLR320W,0
YLR320W,Q0105,0
YDL004W,YDL160C,0
Q0110,YJR045C,0
YJR045C,YHR076W,0
YPR042C,Q0050,0
YPR042C,YKL016C,0
Q0105,Q0055,0
YEL024W,YGL122C,0
YPR125W,YNL052W,0
YDR375C,YGL122C,0
YDL160C,Q0080,0
YDR231C,YJR045C,0
YML030W,YPL078C,0
YDR231C,YML030W,0
YBR120C,YDR529C,0
YJR045C,YGL191W,0
YLR395C,YBR120C,0
YML129C,YGR033C,0
YDR119W-A,YJL166W,0
YJR045C,YER154W,0
YJR045C,Q0120,0
YBL099W,YLR395C,0
YDL004W,Q0275,0
YNR018W,Q0275,0
YJL062W-A,YGR112W,0
YDR529C,YIL111W,0
YGL187C,YDL160C,0
YNR019W,Q0140,0
YLR203C,YGL122C,0
YKL016C,YHR051W,0
YDL160C,Q0080,0
YJR045C,YGL122C,0
YLR395C,YGL187C,0
YNL305C,YLR395C,0
YOR065W,YDR377W,0
YGL187C,Q0110,0
YDL160C,Q0080,0
YDL156W,YJL062W-A,0
YBR185C,YER154W,0
YBL045C,YEL024W,0
YPR042C,YML030W,0
YDR119W-A,YJL166W,0
YMR244C-A,YBL045C,0
YLR203C,YML129C,0
Q0120,YDL107W,0
YPL078C,YDR119W-A,0
YBL099W,YJL062W-A,0
YPR125W,Q0250,0
YDR119W-A,YIL157C,0
YOR065W,YJR045C,0
Q0130,YNL026W,0
YHR051W,YPR191W,0
YBR255C-A,YDL160C,0
YOR065W,YKL016C,0
YDL107W,Q0045,0
YNL052W,YLR395C,0
YLR203C,YPR140W,0
YDR377W,Q0250,0
YDR377W,YBL045C,0
YOL027C,YBR009C,0
YDR119W-A,YKR016W,0
YBL045C,YLR203C,0
YGL122C,YGL191W,0
YJR045C,YGL187C,0
YNL305C,YBL030C,0
YDL160C,YGR222W,0
YNR017W,YKR016W,0
YLR393W,YBR039W,0
Q0045,YNR018W,0
YNR017W,YGR222W,0
YDL160C,YHR051W,0
YGL187C,YKL016C,0
YPR042C,YOR065W,0
YNL052W,Q0275,0
YGR112W,YBL075C,0
YPR191W,YML129C,0
YLR393W,YGR112W,0
YJL062W-A,YPR191W,0
Q0080,YGL187C,0
YNL052W,YGR062C,0
YPR125W,Q0120,0
Q0045,YPR042C,0
YLR203C,YNL052W,0
YDL160C,Q0045,0
Q0085,YHL004W,0
Q0140,YNR018W,0
YBL099W,Q0105,0
Q0045,YKR016W,0
YGR033C,YBR024W,0
YGL122C,YBR039W,0
YGL122C,YNL030W,0
YMR256C,YBR009C,0
Q0250,YGL122C,0
YLR203C,YGL122C,0
YNL305C,YDL160C,0
Q0085,YHR051W,0
YOL027C,YPR042C,0
Q0045,YJR121W,0
YGL191W,YDL160C-A,0
YGL122C,YNR018W,0
YHR051W,YML129C,0
YBL099W,YNL052W,0
Q0105,YBL045C,0
YNL052W,YBL030C,0
YDL160C,YNL030W,0
YDR231C,YDR529C,0
YJR045C,YNR017W,0
YJR045C,YGL187C,0
YGL187C,YBL045C,0
YDR377W,Q0250,0
YML129C,YER154W,0
YJR045C,YDL160C-A,0
YNL026W,YGL187C,0
YBL030C,YLR203C,0
YML129C,YHL004W,0
Q0250,YKL016C,0
Q0045,YGR112W,0
YPL078C,YGR222W,0
Q0250,YDR119W-A,0
YHR076W,YBL075C,0
Q0140,Q0045,0
YBL030C,Q0255,0
YML129C,YBR037C,0
YIL157C,YNL026W,0
Q0085,YDL004W,0
YDL160C,YPR042C,0
YML030W,YDR529C,0
YLR395C,Q0275,0
YKR016W,YDR231C,0
YPR191W,YKR016W,0
YPL078C,YJL062W-A,0
YBL045C,YLR203C,0
YLR320W,Q0250,0
YNR017W,YKL016C,0
YGL064C,YKR016W,0
YBL030C,YBL099W,0
YGL187C,YDR231C,0
YPR042C,YDL160C,0
YPL078C,YGL187C,0
Q0065,YHR051W,0
YOR090C,YPL271W,0
Q0105,YPL078C,0
YPR140W,Q0085,0
Q0045,Q0105,0
YJR121W,YPR191W,0
YGL122C,YPR042C,0
YDL004W,YNL052W,0
YDL160C,Q0045,0
YEL024W,YDL160C,0
YLR295C,YDR231C,0
YPR191W,YGR132C,0
YIL111W,Q0050,0
Q0105,Q0250,0
YDL156W,YPR042C,0
YML081C-A,Q0060,0
YML081C-A,YJR045C,0
YIL051C,YNL052W,0
YOL027C,YML129C,0
YGL122C,YDL160C,0
YPR042C,YDR231C,0
YGL187C,YBR120C,0
YGR033C,YJL166W,0
YGL122C,YHR051W,0
YKR016W,Q0020,0
YGL187C,YHR051W,0
YNR018W,YHR051W,0
YPR042C,YML081C-A,0
YLR320W,YOR090C,0
Q0110,YBL045C,0
YKR016W,YPR191W,0
YJR121W,Q0275,0
YPR191W,YML030W,0
YPR191W,Q0045,0
YLR203C,YBL045C,0
YDL160C,YGL064C,0
Q0050,YBR039W,0
YJR045C,Q0140,0
YKR016W,YBL045C,0
Q0085,YDR377W,0
Q0275,YML030W,0
