id1	id2	selfpairs
YPL078C	YDL004W	0
YGL191W	YBL045C	0
YNR019W	YBR185C	0
YGR112W	YHR051W	0
YGL187C	YGR112W	0
Q0158	YDR231C	0
YGL122C	YML129C	0
YDR231C	YNR018W	0
Q0105	YBL075C	0
Q0050	Q0045	0
YKR016W	YGL064C	0
YIL157C	YBR185C	0
YPR191W	YLR067C	0
YNL030W	Q0250	0
YLR320W	Q0105	0
Q0275	YJR045C	0
YPR191W	YGR112W	0
YBL045C	YBL030C	0
YGL187C	Q0250	0
YDL160C	YNR018W	0
YGL187C	YOR090C	0
Q0250	YGL122C	0
YOL027C	YJL062W-A	0
YGR112W	YDL160C	0
YER142C	YPR191W	0
YDL160C	YJR121W	0
YNR017W	YKR016W	0
YLR203C	YML129C	0
YDL160C	Q0045	0
Q0140	YBL045C	0
YGR112W	YGL122C	0
YOL027C	YDL160C	0
YDL160C	Q0055	0
Q0105	YNR017W	0
YPL215W	YKL155C	0
YKR016W	YNR017W	0
Q0045	YBR039W	0
YDR119W-A	YOR065W	0
YER154W	YKR016W	0
YBL075C	YDR119W-A	0
YMR256C	Q0140	0
YPL078C	Q0130	0
YBR120C	YKR016W	0
YGL187C	YJL166W	0
Q0140	YBL045C	0
YJR045C	YPR140W	0
YPL172C	YGL187C	0
YHR076W	YKL155C	0
YGL191W	Q0110	0
YDR119W-A	YEL024W	0
YIL157C	YBL099W	0
YKR016W	YGR132C	0
YGL187C	YDL160C	0
YDL160C	Q0045	0
YBL030C	YPR191W	0
YKL016C	Q0065	0
Q0045	Q0250	0
YKR016W	YLR203C	0
YBR255C-A	Q0105	0
YOR065W	Q0110	0
Q0140	YMR256C	0
YHR051W	YBR039W	0
YDR119W-A	YOR065W	0
Q0250	YGL122C	0
YGR112W	YBR185C	0
YNL026W	Q0115	0
YKL155C	YPR042C	0
YDR377W	YDL160C	0
YDR231C	YIL111W	0
YHR051W	YDR377W	0
YPR125W	YBL030C	0
YBL045C	YKR016W	0
YBL045C	YBR039W	0
Q0250	YDL160C	0
YNR018W	YBR009C	0
Q0275	YNL026W	0
YJR045C	YNL155W	0
YLR067C	YDR231C	0
YPR042C	YEL024W	0
YHR076W	YDR119W-A	0
YKR016W	YOR090C	0
YKR016W	YGL064C	0
YML129C	Q0250	0
YNL305C	YDR231C	0
YDL160C	YML081C-A	0
YKL016C	Q0105	0
YDR377W	YDL160C	0
YNL030W	YBL045C	0
YPR042C	YBR039W	0
YBL045C	YIR021W	0
YGR112W	YDL160C	0
Q0045	YGL122C	0
YOL027C	YHL004W	0
Q0045	YGR037C	0
YGR174C	Q0080	0
YDR529C	YOL027C	0
YJR045C	YER154W	0
YML129C	YDL160C	0
YBL030C	Q0105	0
YKR016W	YGL187C	0
YKR016W	Q0045	0
YJL014W	YNL030W	0
YBL045C	YGR222W	0
YGR132C	YMR256C	0
Q0250	YHR051W	0
YOL027C	YJL062W-A	0
YEL024W	YGR033C	0
YBR009C	YNL052W	0
YPR125W	YJR121W	0
YGL122C	YOR065W	0
YJR121W	YPL078C	0
YNL155W	YBL099W	0
YDR529C	YBL099W	0
YJL062W-A	YIL157C	0
YML030W	YBL099W	0
YLR395C	YPL271W	0
YBR255C-A	YJL014W	0
YJL062W-A	YGL122C	0
YPL078C	YNL026W	0
YBR039W	YLR203C	0
Q0140	YDR231C	0
Q0085	YGL187C	0
Q0250	Q0055	0
