geneA,geneB,selfpairs
YBR009C,YLR203C,0
YGL064C,YPR125W,0
Q0160,YGL187C,0
YJR045C,YGL122C,0
YBR009C,YDR377W,0
YDL160C,YKR016W,0
YLR295C,YLR203C,0
YPR191W,YOL027C,0
YDR377W,YPR191W,0
YGR222W,Q0050,0
YDR377W,YDR119W-A,0
Q0080,YDL160C,0
YGR222W,YDL160C,0
YER154W,YBR039W,0
YGR174C,YBL045C,0
YBR037C,YDL004W,0
YBL030C,YDL160C,0
YDR529C,Q0045,0
YOL027C,YBL099W,0
Q0045,YOR065W,0
YDR529C,Q0275,0
YDL160C,Q0275,0
YBL099W,YJR045C,0
YNL026W,YGR222W,0
Q0250,YOL027C,0
YKL016C,YEL024W,0
YGL191W,YNL052W,0
Q0255,YDL160C,0
YPR191W,YDL160C,0
YNL026W,YGL122C,0
YGL122C,YKR016W,0
YNL026W,Q0045,0
YNR017W,YGL122C,0
YNL030W,Q0105,0
YDL156W,YPR042C,0
YGL064C,Q0250,0
YKR016W,YDL160C,0
YGL122C,YBR255C-A,0
YGR112W,YNR017W,0
YPL271W,YJR045C,0
YBR037C,YKR016W,0
YIR021W,Q0120,0
YGR112W,YEL024W,0
YDR231C,YPR191W,0
YBL030C,YJR045C,0
Q0085,YDR377W,0
YLR320W,YGR112W,0
YPL215W,YBL045C,0
Q0050,YHR051W,0
Q0140,YNR018W,0
YLR203C,YNL026W,0
Q0275,YNL026W,0
YKL016C,YNL305C,0
YPL271W,YNL026W,0
YBL045C,YDL160C,0
YPR125W,YBR039W,0
Q0275,YMR256C,0
YLR320W,YHR076W,0
Q0045,YPL271W,0
YOR065W,YPR042C,0
YJR121W,YBL030C,0
YGR033C,YHL038C,0
YEL024W,YJR045C,0
YEL024W,Q0250,0
YBL030C,Q0105,0
YBL030C,YML030W,0
YDL107W,YNL155W,0
YDL160C,YMR256C,0
YDL160C,YKR016W,0
YJR045C,YEL024W,0
YBL045C,YIL111W,0
YBL045C,YML129C,0
YKL016C,YJL062W-A,0
YGL191W,YBL045C,0
YDL156W,YJR045C,0
Q0085,YGL187C,0
YGL187C,YBR185C,0
YGL187C,YLR395C,0
YLR295C,YGR222W,0
YLR320W,Q0045,0
YNR017W,YKL155C,0
YGR222W,Q0105,0
YML030W,YPR191W,0
YGL122C,Q0130,0
YGL122C,YBL099W,0
Q0085,YJR121W,0
Q0045,YNL026W,0
YDL160C,YGR062C,0
