geneA,geneB,selfpairs
YBL045C,YGR174C,0
YBL099W,Q0085,0
YIL157C,YJR121W,0
YBL030C,YKR016W,0
YJR045C,YPR042C,0
YLR203C,Q0045,0
Q0275,YBL045C,0
YPR191W,YLR203C,0
YJL062W-A,YOR065W,0
YKR016W,Q0045,0
YDR529C,Q0105,0
YGL187C,Q0130,0
YDR377W,YNR018W,0
YNL026W,Q0250,0
YGR174C,Q0275,0
Q0070,YLR295C,0
Q0105,YPR042C,0
Q0250,YDR119W-A,0
YGL187C,Q0275,0
YJR045C,YGL187C,0
YER154W,YJR045C,0
YJR045C,YBR009C,0
YGL122C,YOR090C,0
YKR016W,YML129C,0
Q0158,YMR244C-A,0
YBL099W,YKR016W,0
YGL191W,YHR051W,0
YBR024W,YDL160C,0
YIL051C,YJL014W,0
YBR185C,YPL271W,0
YBL045C,YEL024W,0
YJR121W,YJL166W,0
YBL099W,YEL024W,0
YLR320W,YBR039W,0
YGR112W,YGL122C,0
Q0045,YGL122C,0
YKR016W,YNR017W,0
YNR018W,YDL160C,0
YBL030C,YPR125W,0
YJL014W,YGL122C,0
YGR112W,YML129C,0
YPL078C,YBL045C,0
Q0050,YBL045C,0
YKR016W,YER154W,0
YDL160C,YLR295C,0
YBR185C,YJR045C,0
YPL215W,YDL160C,0
YNR018W,YDR231C,0
Q0080,YGR033C,0
YLR067C,YJR045C,0
YGL122C,YJL062W-A,0
YKR016W,YDL160C,0
Q0065,YDL160C,0
Q0105,YPL271W,0
YPL078C,YEL024W,0
YDL160C,YKR016W,0
YNL052W,YML030W,0
YGL122C,YPR042C,0
YDL160C,YPL271W,0
YEL024W,YDR529C,0
YNR018W,YOL027C,0
YBL075C,Q0250,0
YBR009C,YGL187C,0
YPR191W,YML030W,0
Q0130,YPR042C,0
YDL160C,YGL187C,0
YML030W,YPL078C,0
Q0250,YKL155C,0
YPL271W,YHR051W,0
Q0275,YJL166W,0
Q0085,YKR016W,0
YPR042C,YGR062C,0
YGR174C,YPR042C,0
YPR140W,YGR222W,0
YLR067C,YDR231C,0
YDL160C,YPR042C,0
YGR112W,YBR024W,0
YJL166W,YDL160C,0
YNL030W,Q0105,0
YLR320W,YPR042C,0
YNL030W,Q0045,0
YKR016W,YNR018W,0
YBL030C,YGL187C,0
YJR121W,YGL122C,0
YGL122C,YKR016W,0
YPL271W,YPL078C,0
YKR016W,YDR231C,0
YJR045C,YGL191W,0
YNL030W,YBR024W,0
YGL122C,Q0250,0
YBL030C,YJR121W,0
YGR033C,YJR121W,0
YHR051W,Q0085,0
YML030W,YHL004W,0
YPR191W,YGL122C,0
YDL160C,YGR033C,0
Q0085,YHL004W,0
Q0085,YBL045C,0
YGL187C,YBR255C-A,0
YGL187C,YNL305C,0
YLR320W,YGL122C,0
YGL122C,YOL027C,0
YPL078C,YNR017W,0
YBR037C,YNR017W,0
YDR231C,YBR120C,0
YML030W,Q0250,0
Q0140,YHL038C,0
YPR042C,YBR024W,0
YGL187C,YOR090C,0
YDR119W-A,YBL030C,0
YGL122C,YDR375C,0
YGL122C,YDR377W,0
Q0120,Q0250,0
YBL030C,YJR045C,0
YGR112W,YIL157C,0
Q0105,YML129C,0
Q0080,Q0105,0
YDR231C,YPR042C,0
Q0130,YMR256C,0
YBL030C,YNL305C,0
YNR018W,YNL052W,0
YPR140W,YJR045C,0
YGL187C,YPL078C,0
YMR256C,YNL026W,0
Q0275,YJR045C,0
YDR377W,YPR042C,0
YPR042C,Q0250,0
YKR016W,YBR009C,0
YEL024W,YBL045C,0
YML081C-A,YJL166W,0
YDL160C,YHR051W,0
YLR203C,YLR395C,0
Q0275,YHL004W,0
YNR018W,Q0275,0
YKL016C,YPR191W,0
YDR231C,YOR090C,0
Q0110,YKL016C,0
YGL064C,Q0045,0
YNR018W,YBL045C,0
Q0140,YHR051W,0
YDL160C,YLR395C,0
YPR125W,YLR320W,0
YPR191W,YDL160C,0
YDL160C,YGL187C,0
YLR393W,YPR042C,0
YGL122C,Q0250,0
YDR529C,YDL160C,0
YBR009C,Q0110,0
YGL187C,YDR231C,0
YBR255C-A,YGR062C,0
YML081C-A,YPL215W,0
Q0250,YNR017W,0
YJR045C,YDL160C,0
YJR121W,YKR016W,0
YLR320W,YOR090C,0
YDR231C,YGL187C,0
YDR231C,Q0250,0
YJR045C,YGL122C,0
YNL052W,YBR039W,0
YJR121W,Q0250,0
YDL160C,YKR016W,0
YNL030W,YBR039W,0
Q0110,YIL111W,0
YDL160C,Q0045,0
YLR320W,Q0105,0
YNL026W,YNR017W,0
YLR295C,YGR174C,0
YOL027C,YDR377W,0
YKR016W,Q0085,0
YML129C,Q0275,0
YML129C,YBR024W,0
YDR231C,YLR320W,0
YGL187C,YDR231C,0
YPR042C,YDL160C,0
YDR119W-A,YML030W,0
YGL187C,YDR231C,0
YNL052W,YDL160C,0
YLR382C,YJR045C,0
YPR042C,YGL064C,0
YPL215W,YNL026W,0
YBL099W,YBL045C,0
YDL160C-A,Q0085,0
YBL075C,YKR016W,0
YKR016W,Q0080,0
YHR051W,YOR065W,0
YGL122C,YLR203C,0
YDR529C,YBL030C,0
YJR045C,YJL062W-A,0
YNL026W,YBR039W,0
YGR062C,YGL187C,0
Q0045,YGL122C,0
YKL016C,YJL062W-A,0
Q0055,YNR017W,0
YGR033C,YNL026W,0
YML081C-A,YGL122C,0
YBL045C,YMR244C-A,0
Q0060,Q0250,0
Q0045,Q0080,0
YPR125W,YJL062W-A,0
YGL187C,Q0250,0
YML129C,Q0120,0
YNL026W,YGL122C,0
YGR112W,YPR140W,0
YBL030C,YGR112W,0
YJL062W-A,YBL045C,0
YDR377W,YGL122C,0
YBR037C,YOR065W,0
Q0140,YDR377W,0
YPL078C,Q0065,0
YGL187C,YNL155W,0
YGR037C,YDL107W,0
YJR121W,YGR222W,0
YBL099W,YDR231C,0
YIL157C,YBL045C,0
YGL187C,YML129C,0
YDL160C,YER154W,0
Q0045,YKR016W,0
Q0045,YML129C,0
YNL026W,Q0120,0
YOL027C,YKR016W,0
YPL078C,Q0075,0
YGL187C,YEL024W,0
YDL160C,YJL062W-A,0
Q0115,YLR295C,0
YGL187C,YNL026W,0
YDL160C,YBL045C,0
YMR244C-A,YNR018W,0
YLR393W,YOR065W,0
Q0080,YPR125W,0
YDL160C,YNL052W,0
YGR037C,Q0085,0
YGR062C,YJR121W,0
YGL187C,YHR051W,0
YHL038C,YHR076W,0
YGL191W,YKR016W,0
YLR393W,YDR231C,0
YLR067C,YGL122C,0
YDR377W,Q0140,0
YGL122C,YPL078C,0
Q0105,YJR121W,0
YNL052W,YLR295C,0
YGR112W,YNL026W,0
Q0060,YDL160C,0
YEL024W,YJL166W,0
YGL122C,YNR019W,0
Q0055,YER154W,0
YGR112W,YPR042C,0
YOR065W,YOR090C,0
YGR174C,YIL051C,0
YPR042C,YBR120C,0
Q0275,YPL215W,0
Q0275,YBL045C,0
Q0140,Q0275,0
YGL122C,YKR016W,0
YPR042C,Q0045,0
Q0045,YLR203C,0
YDR119W-A,YDL107W,0
Q0105,YNL026W,0
Q0130,YBL045C,0
YJL166W,YBL030C,0
YKR016W,YJR045C,0
YNR017W,YBR185C,0
Q0250,YBL045C,0
YNL026W,YEL024W,0
YGL122C,YNL052W,0
YDR377W,Q0105,0
YEL024W,YPR191W,0
YLR203C,YPR125W,0
Q0250,YJR045C,0
YNL305C,YDR375C,0
YDL156W,YGL187C,0
YGR033C,YBR255C-A,0
YML129C,YKL016C,0
YBL045C,YJR121W,0
Q0158,YKR016W,0
YLR393W,YDL160C,0
YJL166W,YGR112W,0
YLR395C,YPR191W,0
YML129C,Q0045,0
YPL271W,YGL064C,0
Q0250,YOL027C,0
YIR021W,YGR132C,0
YGL191W,YEL024W,0
YIL051C,YBR255C-A,0
YBL045C,YIL111W,0
YDL160C,YBL099W,0
YDR119W-A,YKL016C,0
Q0080,Q0105,0
YBR255C-A,Q0140,0
YHR051W,YGR112W,0
YNR017W,YPR042C,0
YDR231C,YNL026W,0
YGL122C,YPL078C,0
Q0275,YLR320W,0
YIL157C,YLR203C,0
YNL305C,YBL030C,0
YKR016W,YLR395C,0
YBL099W,YOR065W,0
YJR045C,YBR039W,0
YBL045C,Q0115,0
YNR018W,YML030W,0
YBR255C-A,YNL026W,0
YML030W,Q0250,0
YNL026W,YHR051W,0
YKL016C,YJR045C,0
YOR065W,Q0130,0
YDR231C,YDL004W,0
YHL004W,YGL191W,0
YGR033C,YNL052W,0
YEL024W,YJR121W,0
YBL045C,YJR121W,0
YLR295C,Q0050,0
Q0045,YLR203C,0
YPL078C,YJL166W,0
YGL064C,YGR222W,0
YBL045C,YGL187C,0
YKR016W,YPR125W,0
Q0140,YKL016C,0
YGL122C,YML129C,0
YGR132C,YDR231C,0
YGL187C,YPR042C,0
YDL160C,YBR255C-A,0
YGR132C,Q0275,0
YDL004W,Q0110,0
YBL030C,Q0085,0
YMR244C-A,YJL062W-A,0
YGR132C,YOL027C,0
YML081C-A,Q0045,0
Q0085,YDL160C,0
YGL187C,YBR009C,0
YBL045C,YDR119W-A,0
YPR042C,Q0050,0
YKR016W,YEL024W,0
YKR016W,YKL016C,0
YJL062W-A,YGL191W,0
YML081C-A,Q0080,0
YKR016W,YBR009C,0
YHL004W,YLR295C,0
Q0045,YIL111W,0
YOL027C,Q0250,0
YJR045C,YIL157C,0
Q0275,YBL075C,0
YNL052W,YOR090C,0
YGL187C,YNR017W,0
YHL004W,YDR231C,0
Q0250,YDL156W,0
YBR120C,YDL160C,0
YGR132C,Q0250,0
YGL122C,Q0045,0
YJL014W,YPL215W,0
YPL172C,YDL160C,0
YPL215W,YPR191W,0
YIL111W,YDR119W-A,0
YKL155C,YGL122C,0
YGL122C,YBL099W,0
Q0080,YNL052W,0
YPR191W,Q0130,0
Q0250,YNL026W,0
YBL099W,YBL030C,0
YGR033C,YDL160C,0
YJR121W,YBL045C,0
YBL045C,YPR191W,0
YBR185C,Q0105,0
YDL160C,YOL027C,0
YNL155W,YDR375C,0
YIR021W,YPR191W,0
YOL027C,YBL075C,0
YHL038C,YGL187C,0
YJL014W,YJR045C,0
YHR051W,YKL016C,0
YDL160C,YNL052W,0
YDR529C,Q0105,0
YBR185C,YGL187C,0
Q0085,YNL026W,0
YNL026W,YPR042C,0
YOR090C,YBL045C,0
YIL157C,YGR174C,0
YJR045C,YML081C-A,0
Q0115,YJL062W-A,0
YOR090C,Q0045,0
Q0050,YJR045C,0
YEL024W,Q0085,0
YKL155C,YGL187C,0
YJR045C,YNR018W,0
YPL078C,YGL191W,0
YKL155C,YLR203C,0
YDL156W,YGL122C,0
YGL187C,YML030W,0
YDL160C,Q0080,0
YLR295C,YDL160C,0
YLR067C,YBL075C,0
YDL004W,YOL027C,0
YML129C,YDR231C,0
YNL052W,YBL030C,0
YPL271W,YDR377W,0
YBR039W,YGL122C,0
YDL160C,YPR140W,0
Q0085,YJR045C,0
YOR065W,Q0140,0
YPR191W,YBL045C,0
YLR203C,YPR042C,0
YDL160C,YBL045C,0
Q0045,YLR320W,0
Q0070,YJR045C,0
YGL122C,YGL187C,0
YER154W,YBR255C-A,0
Q0105,YHR076W,0
YML129C,YNL026W,0
YML030W,Q0250,0
YGL122C,YNL026W,0
Q0105,YGR222W,0
YML030W,YER142C,0
Q0105,YDL160C,0
YKR016W,YJL166W,0
Q0050,YBL045C,0
YHR076W,YDR529C,0
YGL187C,YPL271W,0
YKL016C,YJR045C,0
YPR042C,YDR529C,0
Q0045,Q0085,0
YJR045C,YHR076W,0
YDR529C,Q0105,0
YDR231C,Q0250,0
Q0045,YGL122C,0
YDL004W,YPR125W,0
YPL172C,YMR256C,0
YBL045C,YML129C,0
YGR112W,YNL026W,0
YGL187C,YHR051W,0
YJR045C,YDR377W,0
YGL191W,YDL160C,0
YPR042C,Q0105,0
YNL305C,YDR231C,0
YDL107W,YDL004W,0
Q0050,YNR017W,0
YDL160C,YBL045C,0
YMR256C,YNL052W,0
Q0085,Q0105,0
Q0250,YER154W,0
YJR045C,YGL122C,0
YMR256C,YLR395C,0
Q0140,YJR045C,0
YHR051W,Q0275,0
YGR174C,YLR203C,0
YLR393W,YOR065W,0
YML129C,Q0250,0
YDR231C,YKR016W,0
YJR121W,YLR203C,0
YML030W,YJR045C,0
Q0275,YIL157C,0
YHR076W,YGL191W,0
YKR016W,YBL030C,0
YJR045C,Q0275,0
YPL271W,YIL111W,0
YDL107W,Q0255,0
YGR112W,YBL045C,0
YPR191W,YBR037C,0
YDL160C,YJL062W-A,0
YKL016C,YML081C-A,0
Q0140,YKR016W,0
YGR132C,YGR112W,0
YJL062W-A,YLR203C,0
YHR076W,YGL122C,0
Q0275,YOR065W,0
YGR222W,Q0250,0
YDL160C,YDR119W-A,0
YPR191W,YPR042C,0
YKR016W,YNL052W,0
YER154W,YNR017W,0
YKR016W,Q0085,0
YNL305C,YJL062W-A,0
Q0105,YOL027C,0
YPR042C,YDL160C,0
YOR065W,YKR016W,0
YGL122C,YBL030C,0
YKR016W,YDL160C,0
YJL166W,YGR112W,0
YDL160C,YNR018W,0
YPR191W,YDL156W,0
YGL122C,YML030W,0
YGR062C,YJR045C,0
Q0085,YGR222W,0
YPR042C,YNL030W,0
Q0250,YGL122C,0
YGL191W,YKR016W,0
Q0250,YJR045C,0
YBL045C,YKR016W,0
YNR018W,YLR395C,0
YEL024W,YGL187C,0
YDR377W,YDL004W,0
YBR255C-A,YNR019W,0
YPL078C,Q0275,0
YEL024W,YNR018W,0
YDR231C,YER154W,0
YPL215W,YOR065W,0
YDL004W,YER154W,0
YNL305C,YDL004W,0
YHR051W,YGL122C,0
YDR231C,YNL052W,0
YKR016W,YKL155C,0
YDL160C,Q0250,0
YBL030C,YGR222W,0
YJR121W,YDL160C,0
YBR037C,YMR244C-A,0
YGR112W,YKL016C,0
YGL064C,YBR120C,0
Q0020,YDR377W,0
YGR062C,YBL030C,0
YGR033C,YNL026W,0
YJR121W,YBR255C-A,0
YKL155C,Q0045,0
YIL157C,YML081C-A,0
Q0250,YGR222W,0
YKR016W,YMR256C,0
YKR016W,Q0250,0
YPR191W,YPL215W,0
YHR051W,YDL156W,0
YBL099W,Q0275,0
Q0085,YBL045C,0
YJR045C,YLR320W,0
YHR051W,YJL014W,0
YBR009C,YGL122C,0
YDR231C,YBR039W,0
YNR017W,YIL111W,0
YPR191W,YJR045C,0
Q0045,YBR039W,0
YPR191W,Q0080,0
Q0105,YGL122C,0
YDR231C,YPL215W,0
YDL156W,YML129C,0
YJR045C,YKR016W,0
YGL187C,YKL155C,0
YNR017W,Q0130,0
YJR045C,Q0130,0
YJR045C,YBL030C,0
YBR039W,YGR033C,0
YDL107W,YOL027C,0
YPR125W,YJR045C,0
YNR017W,YOR065W,0
Q0085,YDL160C,0
YGL191W,YLR395C,0
YGL191W,YDL160C,0
YBR037C,YGL187C,0
YGL191W,YGR112W,0
YEL024W,YDL160C,0
Q0250,Q0120,0
Q0045,Q0140,0
YDR529C,YPR125W,0
YNL030W,YLR320W,0
Q0140,YNL155W,0
Q0120,YGR112W,0
YKR016W,YJR045C,0
Q0115,YDR529C,0
YBR009C,YKR016W,0
YDL156W,YBR120C,0
YBR255C-A,Q0250,0
YML030W,YGL122C,0
Q0045,YLR382C,0
YJL014W,YDL160C,0
YMR256C,YJR045C,0
YML129C,Q0115,0
YPL172C,YDL160C,0
YIL111W,YDR119W-A,0
Q0045,Q0250,0
YER142C,YBR009C,0
YDL160C,YHR051W,0
YKL016C,YJR045C,0
YEL024W,YJR045C,0
Q0275,YIL157C,0
YPR042C,YGL122C,0
YGL187C,YPL271W,0
Q0250,YJL062W-A,0
YBL099W,YNL052W,0
YDR231C,Q0045,0
YNR018W,YPR042C,0
Q0045,YDR375C,0
YIL051C,YPL271W,0
YBL045C,YER154W,0
YLR203C,YBL099W,0
YNL052W,YDL107W,0
YPL215W,Q0055,0
YBR185C,Q0050,0
YEL024W,YPR191W,0
YML030W,Q0085,0
YLR203C,YPR042C,0
YPR042C,Q0120,0
YKR016W,YGL187C,0
YNL030W,YLR203C,0
Q0140,YBL045C,0
YHL004W,YBR185C,0
YKL016C,YLR203C,0
YOR065W,YKL016C,0
YJR121W,YDR231C,0
Q0105,YJR045C,0
YNR018W,YDR529C,0
YNR018W,YNR019W,0
YBR039W,YKR016W,0
Q0045,YDR529C,0
YJR045C,YDL156W,0
YIL051C,YGR222W,0
YDL160C,YLR395C,0
YKR016W,YOR065W,0
YMR256C,YDL160C-A,0
YEL024W,YJL166W,0
YKR016W,YGL187C,0
YHR051W,YNR018W,0
YBL099W,YNR017W,0
YJL062W-A,YGR033C,0
YDL107W,YPR042C,0
YGR174C,Q0250,0
YJL166W,YBL099W,0
YEL024W,YGR037C,0
YML129C,YPR042C,0
YJL166W,YDL004W,0
YER154W,Q0045,0
YPR191W,YGR112W,0
YGR037C,YKR016W,0
YBR185C,YBR039W,0
YDR119W-A,YKL016C,0
YHR051W,YJR045C,0
YDR231C,YKL016C,0
YBR024W,YOL027C,0
YIL111W,YBL099W,0
YLR203C,Q0160,0
YHR076W,Q0045,0
YIL157C,YBR037C,0
YKL155C,Q0045,0
Q0085,YBR120C,0
YPL078C,Q0255,0
Q0110,Q0105,0
YDR231C,Q0105,0
YDR529C,YKR016W,0
YJR045C,YGL191W,0
YPR042C,YKR016W,0
YKR016W,YNL052W,0
Q0130,YNL052W,0
YBL099W,YGL187C,0
Q0045,YGR132C,0
YPR042C,YDL160C,0
YGR033C,YDL160C,0
YPL078C,YKR016W,0
Q0130,YGL187C,0
YDR119W-A,YKR016W,0
YBL045C,YOR090C,0
YER154W,YGL187C,0
YML030W,YBL030C,0
YBR120C,YJR045C,0
Q0250,YER154W,0
Q0020,YOL027C,0
YOR065W,YJR045C,0
YLR295C,Q0045,0
YGL122C,YIL111W,0
YIL111W,YML030W,0
YGL122C,YML129C,0
YPR042C,YNR018W,0
YKL016C,YPL078C,0
YPR042C,YKR016W,0
YML030W,Q0080,0
YER154W,YML129C,0
YJR121W,YDL160C,0
YBR120C,YDR119W-A,0
YOR065W,Q0140,0
YDL160C,Q0250,0
YGL187C,YDL160C,0
YPR042C,YML030W,0
YPR191W,YGL187C,0
YOL027C,YCR106W,0
YGL187C,YPL078C,0
Q0250,YGL122C,0
YBL045C,YLR203C,0
YER154W,YPL078C,0
YHR051W,YGL122C,0
YDR377W,YDR375C,0
YBR039W,YGL122C,0
