geneA,geneB,selfpairs
YKR016W,YHR076W,0
YDL160C,YKR016W,0
YJL062W-A,YIL157C,0
YJL062W-A,YML129C,0
YGR112W,YDR377W,0
YPR191W,Q0085,0
YPR125W,YNL052W,0
YDL004W,YPR042C,0
YBL030C,YKR016W,0
YPL215W,YBR120C,0
YLR203C,Q0085,0
YDR377W,Q0085,0
YNL026W,YNL305C,0
YBR039W,YML129C,0
YOR090C,YBR009C,0
YGR112W,YDL107W,0
YDR377W,YLR067C,0
Q0045,YBR185C,0
YIL111W,YPL078C,0
YNR018W,YJR045C,0
YGL122C,YER154W,0
YJL014W,YDL160C,0
YEL024W,YKR016W,0
YML030W,YGL187C,0
YJR045C,YGR112W,0
YML030W,YGL187C,0
YEL024W,Q0045,0
YPL215W,YNR017W,0
YOR065W,YGL187C,0
YDR375C,YGR132C,0
YGL187C,YDL160C,0
YML030W,YGL122C,0
YMR256C,YLR395C,0
YBL030C,YGL122C,0
YGL122C,YNL026W,0
YBR037C,Q0250,0
YJR045C,YJL014W,0
Q0120,YKR016W,0
Q0110,Q0275,0
Q0140,YDL160C,0
Q0140,YHL004W,0
Q0045,YJR045C,0
YBL030C,YBL045C,0
YGR174C,YPL215W,0
YGR112W,YIL111W,0
YIL111W,YDL160C,0
YGR222W,YDR231C,0
YJR121W,YML030W,0
Q0140,Q0255,0
YBL045C,YGR132C,0
YDL004W,YKR016W,0
YPR191W,YBR255C-A,0
YDR119W-A,Q0275,0
YPL078C,Q0045,0
Q0080,YLR295C,0
YJL166W,YOR090C,0
YBR255C-A,YLR395C,0
YML030W,YEL024W,0
YER142C,YPR042C,0
YJR045C,Q0105,0
YNR018W,YNL305C,0
Q0130,YBL045C,0
YGR222W,YJR121W,0
Q0105,YLR203C,0
Q0065,YDR231C,0
YOR065W,YGR062C,0
YJR121W,Q0275,0
Q0105,YBL030C,0
YJR045C,YJL166W,0
YDR231C,YPL078C,0
YDL160C,YKL155C,0
YBL045C,YHL004W,0
YDL160C,YJL166W,0
YPR042C,YML129C,0
YDL160C,Q0085,0
YMR256C,YML129C,0
YKR016W,YKL016C,0
Q0080,YHL004W,0
YOR065W,Q0045,0
YLR395C,YDL160C,0
YGR222W,YBR009C,0
YDL160C,Q0085,0
YBR009C,YDL160C,0
YBL045C,YBL030C,0
Q0110,YPL078C,0
YKR016W,YDL156W,0
YDL160C,YKL016C,0
Q0275,YPR125W,0
YBL030C,YGL064C,0
YBL075C,YJR045C,0
YBL045C,YNR017W,0
YJR045C,YDL160C,0
YBR024W,Q0250,0
YOL027C,YDR231C,0
Q0080,YIL111W,0
YNL052W,YHR051W,0
YBL045C,YDL004W,0
YDR377W,YJR045C,0
YJR121W,YGR062C,0
YKR016W,Q0085,0
YDL107W,YBR255C-A,0
YGL122C,YIR021W,0
YJR045C,Q0250,0
YBL030C,YGR112W,0
YNR017W,YHR051W,0
YDL160C,YBR255C-A,0
YOR090C,Q0250,0
YPL078C,YKL016C,0
YGL187C,Q0060,0
YKL016C,YML081C-A,0
YNL030W,Q0050,0
Q0120,Q0115,0
YJL062W-A,Q0105,0
YBL045C,Q0080,0
YGL187C,Q0105,0
Q0130,YGL122C,0
Q0250,YGL122C,0
YNL026W,YGL187C,0
Q0275,YLR203C,0
YBR039W,YPR042C,0
YBL099W,YJL166W,0
YKR016W,Q0140,0
YOR065W,YJR121W,0
YNR018W,YMR256C,0
YBL030C,Q0105,0
YPL271W,YDR529C,0
YLR067C,YKL016C,0
Q0045,YLR320W,0
YPR042C,YIL111W,0
YBL045C,Q0250,0
Q0158,YJR045C,0
YBL045C,YGL064C,0
YLR203C,YIL157C,0
Q0055,Q0085,0
YNR018W,YLR295C,0
YBL045C,YGL187C,0
YLR203C,Q0105,0
YEL024W,YGR132C,0
Q0275,YNR017W,0
YBL045C,YEL024W,0
YBR255C-A,YML129C,0
YBR120C,YNR018W,0
YML030W,YEL024W,0
YGR062C,YJR045C,0
YDL156W,Q0250,0
YDR529C,YOR065W,0
YER154W,YOR065W,0
YBR185C,Q0130,0
YDR231C,YGL122C,0
YGL187C,YBL075C,0
YBL045C,YKR016W,0
Q0275,Q0050,0
YPR042C,YBR120C,0
YPR042C,Q0085,0
YML030W,YNR018W,0
YDL160C,YDR231C,0
YLR067C,YGR062C,0
YGL187C,YPR191W,0
YKL016C,YKR016W,0
YBR255C-A,YDL160C,0
YGR033C,YNR018W,0
YGL191W,YPL271W,0
YJL062W-A,YPR042C,0
YNL305C,YNR017W,0
YML129C,YGR112W,0
YBL099W,YKR016W,0
Q0115,YBL099W,0
YKR016W,YKL016C,0
YDR119W-A,YPL172C,0
Q0045,YDL004W,0
Q0045,YPL172C,0
YER142C,YBL099W,0
YBL045C,Q0250,0
YJR045C,Q0140,0
YNL052W,YJR045C,0
YGL122C,YNL052W,0
YBL045C,YPR125W,0
YGR132C,YDR377W,0
YKR016W,YNR019W,0
YPL215W,YKR016W,0
YGR112W,YKR016W,0
YLR203C,YJL166W,0
Q0080,YLR382C,0
Q0250,YBR120C,0
YJR045C,YNL052W,0
YDR375C,Q0105,0
YDL160C,YJL062W-A,0
YHR051W,YKL016C,0
YGR062C,YPR125W,0
YKR016W,YDR377W,0
YGL191W,YLR203C,0
YGL187C,YBR120C,0
YHL004W,YPL078C,0
YPL078C,YJL166W,0
Q0250,YGR222W,0
Q0250,YPR191W,0
YJL014W,YLR295C,0
YPR042C,YLR395C,0
Q0115,YKR016W,0
YHR076W,YML081C-A,0
Q0250,YIL157C,0
YDL160C,YGL187C,0
YGR112W,YPL078C,0
YGR033C,YGL122C,0
YKR016W,YIL051C,0
YBR255C-A,YMR256C,0
YDL004W,Q0275,0
YJR045C,YOL027C,0
YDL160C,Q0105,0
YNL026W,YOL027C,0
YOR090C,Q0050,0
YKR016W,YNL052W,0
YGL122C,YBR009C,0
Q0080,Q0250,0
YOR090C,YGL187C,0
YKR016W,Q0115,0
YNL052W,Q0045,0
YJL166W,YDL156W,0
YMR244C-A,YDR529C,0
YDR529C,Q0250,0
YLR295C,YDL160C,0
YML129C,YLR203C,0
YLR320W,YJR045C,0
YGR174C,YNR017W,0
YBR185C,Q0275,0
YPR042C,YML030W,0
Q0140,YER154W,0
YLR295C,YPL271W,0
Q0250,YNL026W,0
YNL305C,YBL045C,0
YMR256C,Q0050,0
YBR039W,Q0250,0
YDR231C,YBL075C,0
